"","stock_name","Stock.ID","BY","total_adult_spawner","total_effective_female_spawner","juv_type","juvenile_estimate","age.21","age.31","age.32","age.41","age.42","age.43","age.51","age.52","age.53","age.62","age.63","recruits_no_jacks","total_recruits_psc","total_recruits","prop_4s","efs","efs_lag1","efs_lag2","efs_lag3","lnRS","ocean_0","ocean_1","ocean_2"
"584","L.Shuswap",9,1979,299547,"162142","",51295653,0,0,7343,0,1475536,0,0,15681,1106,0,0,1492323,1499666,1499666,"0.989484428",162142,1014761,6027,3072,2.22452520112713,0,0.999262502450546,0.000737497549454345
"585","L.Shuswap",9,1980,2498,"1816","",NA,0,0,1513,0,21350,0,0,444,0,0,0,21794,23307,23307,"0.97962742",1816,162142,1014761,6027,2.55211746445729,0,1,0
"586","L.Shuswap",9,1981,10314,"5959","",NA,0,0,4,0,9466,0,0,0,0,0,0,9466,9470,9470,"1",5959,1816,162142,1014761,0.463226225433145,0,1,0
"587","L.Shuswap",9,1982,3060235,"1568605","",137424814,0,0,79877,0,9206624,30,0,105481,72834,0,53,9384992,9464899,9464899,"0.988672701",1568605,5959,1816,162142,1.79740342436446,0,0.992296061479367,0.00770393852063292
"588","L.Shuswap",9,1983,211365,"100256","",34362244,0,0,17088,0,1947570,0,0,16259,0,0,0,1963829,1980917,1980917,"0.991720766",100256,1568605,5959,1816,2.98358823301973,0,1,0
"589","L.Shuswap",9,1984,4346,"2409","",NA,0,0,103,0,32672,0,0,399,0,0,0,33071,33174,33174,"0.987935049",2409,100256,1568605,5959,2.62255471295112,0,1,0
"590","L.Shuswap",9,1985,1468,"806","",NA,0,0,61,0,4319,0,0,0,9343,0,1211,14873,14934,14934,"1",806,2409,100256,1568605,2.91931202908902,0,0.293290478103656,0.706709521896344
"591","L.Shuswap",9,1986,2345230,"1068479","",141256617,0,0,67599,0,10620066,75,0,194400,51912,0,11743,10878121,10945795,10945795,"0.982024078",1068479,806,2409,100256,2.32671922238001,0,0.994177672795809,0.0058223272041912
"592","L.Shuswap",9,1987,617343,"319734","",153543643,0,0,8518,0,3840210,0,0,55204,0,0,0,3895414,3903932,3903932,"0.985828464",319734,1068479,806,2409,2.50225012923459,0,1,0
"593","L.Shuswap",9,1988,5011,"3558","",NA,0,0,1,0,6611,0,0,1608,0,0,0,8219,8220,8220,"0.804355761",3558,319734,1068479,806,0.837371619824445,0,1,0
"594","L.Shuswap",9,1989,563,"380","",NA,0,0,277,0,12858,0,0,0,0,0,0,12858,13135,13135,"1",380,3558,319734,1068479,3.54286444939921,0,1,0
"595","L.Shuswap",9,1990,3717673,"1745709","",89263205,0,2206,19675,0,7602634,3,0,125559,20134,0,159,7750692,7770370,7770370,"0.983753123",1745709,380,3558,319734,1.49315700543311,0.000283898964914155,0.997104127602675,0.00261197343241055
"596","L.Shuswap",9,1991,1255852,"616033","",56186507,0,0,770,0,845854,0,0,19352,213,0,0,865419,866189,866189,"0.977633072",616033,1745709,380,3558,0.340802596027004,0,0.999754095237875,0.000245904762124663
"597","L.Shuswap",9,1992,12996,"6640","",NA,0,0,0,0,11466,0,0,8443,0,0,0,19909,19909,19909,"0.575920438",6640,616033,1745709,380,1.09805992730932,0,1,0
"598","L.Shuswap",9,1993,1395,"765","",NA,0,0,23,0,15343,0,0,0,0,0,0,15343,15366,15366,"1",765,6640,616033,1745709,3.00003672160104,0,1,0
"599","L.Shuswap",9,1994,1409211,"686190","",63883374,0,0,634,0,2589723,31,0,17569,2243,0,0,2609535,2610200,2610200,"0.993261591",686190,765,6640,616033,1.33602756842605,0,0.999128802390621,0.000871197609378592
"600","L.Shuswap",9,1995,428875,"210969","",16393377,0,0,475,0,750905,0,0,20211,0,0,0,771116,771591,771591,"0.973789936",210969,686190,765,6640,1.29674341363783,0,1,0
"601","L.Shuswap",9,1996,12466,"5492","",NA,0,0,0,0,31740,0,0,29362,430,0,0,61532,61532,61532,"0.519459265",5492,210969,686190,765,2.41626487678778,0,0.993011766235455,0.00698823376454528
"602","L.Shuswap",9,1997,1072,"596","",NA,0,0,0,282,33707,0,0,722,0,0,0,34711,34711,34711,"0.979029307",596,5492,210969,686190,4.06457125151665,0.00812422574976232,0.991875774250238,0
"603","L.Shuswap",9,1998,1389271,"680650","",30030503,0,64859,20892,0,7141837,0,0,20407,28,0,0,7227131,7248023,7248023,"0.997150753",680650,596,5492,210969,2.36543579704848,0.00894850913138659,0.991047627746214,3.86312239903212e-06
"604","L.Shuswap",9,1999,343540,"138247","",NA,0,0,111,0,677510,0,0,21292,0,0,0,698802,698913,698913,"0.969530711",138247,680650,596,5492,1.62048433062044,0,1,0
"605","L.Shuswap",9,2000,855,"164","",NA,0,0,0,0,1388,0,0,0,0,0,0,1388,1388,1388,"1",164,138247,680650,596,2.13575271324255,0,1,0
"606","L.Shuswap",9,2001,4861,"2141","",NA,0,0,88,1104,6455,0,0,1243,0,0,0,8802,8890,8890,"0.838529488",2141,164,138247,680650,1.42365403991827,0.124184476940382,0.875815523059618,0
"607","L.Shuswap",9,2002,5532263,"2845464","",122876324,0,25496,42234,0,7387191,0,0,53848,1018,0,0,7467553,7509787,7509787,"0.992763376",2845464,2141,164,138247,0.970480955764151,0.00339503637053887,0.996469407188247,0.000135556441214644
"608","L.Shuswap",9,2003,381278,"189793","",18456594,0,5984,12,0,120226,0,0,12198,0,0,0,138408,138420,138420,"0.907886788",189793,2845464,2141,164,-0.3156414631547,0.0432307470018783,0.956769252998122,0
"609","L.Shuswap",9,2004,2994,"2234","",NA,0,0,0,0,0,0,0,1935,0,0,0,1935,1935,1935,"0",2234,189793,2845464,2141,-0.143686374165264,0,1,0
"610","L.Shuswap",9,2005,21113,"11792","",NA,0,0,0,1119,32714,37,0,0,0,0,0,33833,33870,33870,"1",11792,2234,189793,2845464,1.0551083313827,0.0330380868024801,0.965869501033363,0.00109241216415707
"611","L.Shuswap",9,2006,2897709,"1170725","",104566067,0,29047,45470,0,17333012,0,0,165185,402,0,0,17527646,17573116,17573116,"0.990559885",1170725,11792,2234,189793,2.7087470192061,0.00165292256649305,0.998324201581552,2.287585195477e-05
"612","L.Shuswap",9,2007,61043,"32296","",NA,0,0,58,0,215880,0,0,94,0,63,0,216037,216095,216095,"0.999564762",32296,1170725,11792,2234,1.90077474225815,0,1,0
"613","L.Shuswap",9,2008,164,"83","",NA,0,0,0,0,0,0,0,9300,0,0,0,9300,9300,9300,"0",83,32296,1170725,11792,4.71892907134475,0,1,0
"614","L.Shuswap",9,2009,39780,"24792","",NA,0,0,0,1259,384008,211,0,0,0,0,43,385310,385522,385521,"1",24792,83,32296,1170725,2.74407464574241,0.00326571055792032,0.99607544076717,0.000658848674910057
"615","L.Shuswap",9,2010,7519018,"3073276","",NA,0,14837,41206,0,8155536,20,0,10631,993,0,0,8181997,8223223,8223223,"0.998698165",3073276,24792,83,32296,0.984218131048579,0.00180428038981796,0.998072531901421,0.000123187708760908
"616","L.Shuswap",9,2011,165695,"558219","",NA,0,0,89,0,19139,0,0,644,0,0,0,19783,19872,19872,"0.967446798",558219,3073276,24792,83,-3.33543965275109,0,1,0
"617","L.Shuswap",9,2012,NA,"6","",NA,0,0,0,161,0,0,0,0,0,0,0,161,161,161,"1",6,558219,3073276,24792,3.28964489575641,1,0,0
"618","L.Shuswap",9,2013,NA,"87946","",NA,0,71.56406226,0,0,27943.23453,26.19751636,0,0,0,0,0,28015,28041,28040.99611,"1",87946,6,558219,3073276,-1.14305540361961,0.00255212268420375,0.996513619572696,0.000934257693886182
"619","L.Shuswap",9,2014,NA,"1053494","",NA,0,0,9156.802484,0,4289887.366,0,0,12298.3871,0,0,0,4413132,4422289,4311342.556,"0.997141363",1053494,87946,6,558219,1.40913709457758,0,0.999999999903511,0
"620","L.Shuswap",9,2015,NA,"3178","",NA,0,0,0,0,2000,0,0,38.46153846,0,0,0,0,0,2038.461538,"0.981132075",3178,1053494,87946,6,-0.4440566928103,0,1.00000000022566,0
"621","L.Shuswap",9,2016,NA,"25","",NA,0,0,0,0,38.46153846,0,0,4.586593102,0,0,0,0,0,43.04813156,"0.893454305",25,3178,1053494,87946,0.543443003437645,0,1.00000000004646,0
"624","Birkenhead",10,1950,64440,"41370","",NA,0,0,13166,0,183919,3756,0,30830,9493,0,1576,225818,242740,242740,"0.85643705",41370,25,3178,1053494,1.7694349312049,0,0.938926423333608,0.061073576666392
"625","Birkenhead",10,1951,21296,"13590","",NA,0,0,31161,0,107397,1374,0,66404,8861,0,1522,184184,216719,216719,"0.617930852",13590,41370,25,3178,2.76926735535434,0,0.945750026532053,0.054249973467947
"626","Birkenhead",10,1952,47041,"24744","",NA,0,0,14902,0,180787,3107,0,33154,11993,0,735,226669,244678,244678,"0.845032042",24744,13590,41370,25,2.29136002501671,0,0.935282289376241,0.0647177106237586
"627","Birkenhead",10,1953,42491,"16287","",NA,0,0,8205,0,102206,3835,0,16671,24273,0,953,144103,156143,156143,"0.859762612",16287,24744,13590,41370,2.26040501044247,0,0.813882146493919,0.186117853506081
"628","Birkenhead",10,1954,18213,"8635","",NA,0,0,12671,0,128222,5306,0,17949,10328,0,1228,157727,175704,175704,"0.877205465",8635,16287,24744,13590,3.01297704941381,0,0.904031780722124,0.0959682192778764
"629","Birkenhead",10,1955,14553,"8185","",NA,0,0,35100,0,221160,3522,0,7193,7790,0,5618,241761,280383,280383,"0.968500523",8185,8635,16287,24744,3.53385331482465,0,0.939618307814668,0.0603816921853322
"630","Birkenhead",10,1956,49754,"27156","",NA,0,0,20500,0,209127,1874,0,42071,3840,0,1697,256735,279109,279109,"0.832518571",27156,8185,8635,16287,2.3300043700896,0,0.97344764948461,0.02655235051539
"631","Birkenhead",10,1957,14536,"7068","",NA,0,0,3587,0,37495,5586,0,5340,21961,0,2394,67190,76363,76363,"0.87533559",7068,27156,8185,8635,2.37992073121348,0,0.607912208792216,0.392087791207784
"632","Birkenhead",10,1958,15166,"5510","",NA,0,0,21115,0,74626,3512,0,11443,17844,0,722,104635,129262,129262,"0.867048531",5510,7068,27156,8185,3.15527672924093,0,0.829199610094227,0.170800389905773
"633","Birkenhead",10,1959,26159,"11388","",NA,0,0,26205,0,188393,8984,0,36763,7505,0,172,232833,268022,268022,"0.836722095",11388,5510,7068,27156,3.15850889727814,0,0.937837192469275,0.0621628075307251
"634","Birkenhead",10,1960,36838,"19198","",NA,0,0,28566,0,119526,3085,0,10607,6980,0,3336,140449,172100,172100,"0.918491082",19198,11388,5510,7068,2.19326959627615,0,0.92213248111563,0.0778675188843695
"635","Birkenhead",10,1961,31681,"10550","",NA,0,0,21891,0,67104,3102,0,17364,19054,0,1300,104822,129815,129815,"0.794431027",10550,19198,11388,5510,2.50998450007479,0,0.819312097985595,0.180687902014405
"636","Birkenhead",10,1962,26369,"14311","",NA,0,0,21342,0,66117,2725,0,8304,3995,0,8,78424,102491,102491,"0.888418592",14311,10550,19198,11388,1.9687465175166,0,0.934355211677123,0.0656447883228771
"637","Birkenhead",10,1963,48893,"20769","",NA,0,0,95525,0,281641,3924,0,48565,26112,0,311,356629,456078,456078,"0.852925144",20769,14311,10550,19198,3.08920235715413,0,0.933460943084297,0.066539056915703
"638","Birkenhead",10,1964,48908,"27978","",NA,0,0,39236,0,225898,869,0,85137,14542,0,213,325790,365895,365895,"0.726278393",27978,20769,14311,10550,2.57092791994178,0,0.957299225187554,0.0427007748124462
"639","Birkenhead",10,1965,16230,"9769","",NA,0,0,30602,0,109033,2068,0,14770,7215,0,1483,132501,165171,165171,"0.88069756",9769,27978,20769,14311,2.82776719421209,0,0.934819066300985,0.065180933699015
"640","Birkenhead",10,1966,20116,"13462","",NA,0,0,56603,0,155016,6824,0,61319,36465,0,628,253428,316855,316855,"0.716555342",13462,9769,27978,20769,3.1585733543942,0,0.86139716905209,0.13860283094791
"641","Birkenhead",10,1967,39876,"17580","",NA,0,0,54257,0,365358,6953,0,45896,19124,0,820,431198,492408,492408,"0.88839987",17580,13462,9769,27978,3.33254574887498,0,0.945376598268103,0.0546234017318971
"642","Birkenhead",10,1968,57947,"31042","",NA,0,0,21213,0,218223,1957,0,35366,8346,0,102,262037,285207,285207,"0.860538115",31042,17580,13462,9769,2.21787410618947,0,0.963517725722019,0.0364822742779806
"643","Birkenhead",10,1969,37382,"14324","",NA,0,0,73972,0,451184,2190,0,239195,25067,0,261,715707,791869,791869,"0.653530887",14324,31042,17580,13462,4.01245952195708,0,0.965249302599294,0.0347506974007064
"644","Birkenhead",10,1970,30656,"19252","",NA,0,0,119108,0,531214,22383,0,30799,32549,0,2856,597418,738909,738909,"0.945198777",19252,14324,31042,17580,3.64755982254753,0,0.921792805338682,0.0782071946613182
"645","Birkenhead",10,1971,24629,"16143","",NA,0,0,62316,0,245897,1952,0,46347,12033,0,551,304828,369096,369096,"0.841409918",16143,19252,14324,31042,3.12957025363034,0,0.960617291978239,0.0393827080217613
"646","Birkenhead",10,1972,54516,"26202","",NA,0,0,42841,0,424942,1431,0,46655,3256,0,215,475068,519340,519340,"0.901070193",26202,16143,19252,14324,2.98672303091919,0,0.990561096776678,0.00943890322332191
"647","Birkenhead",10,1973,56653,"28374","",NA,0,0,44117,0,140353,3011,0,24973,4070,0,0,169396,216524,216524,"0.848946929",28374,26202,16143,19252,2.03222816291231,0,0.967296927823244,0.0327030721767564
"648","Birkenhead",10,1974,119637,"85495","",NA,0,0,54695,0,424633,3384,0,207538,32659,0,4272,669102,727181,727181,"0.671705915",85495,28374,26202,16143,2.14071752020862,0,0.944559882615195,0.0554401173848052
"649","Birkenhead",10,1975,61538,"23315","",NA,0,0,9335,0,80976,1030,0,18616,10152,0,484,110228,120593,120593,"0.813077356",23315,85495,28374,26202,1.64332430923049,0,0.903261383330707,0.0967386166692926
"650","Birkenhead",10,1976,77305,"50023","",NA,0,0,29279,0,479356,977,0,84392,22209,0,3364,589321,619577,619577,"0.850301908",50023,23315,85495,28374,2.5165540874701,0,0.957148183357355,0.0428518166426449
"651","Birkenhead",10,1977,23845,"12799","",NA,0,0,15580,0,287020,3551,0,98126,21384,0,5972,412502,431633,431633,"0.745223889",12799,50023,23315,85495,3.51820864727233,0,0.928395187578336,0.0716048124216638
"652","Birkenhead",10,1978,94782,"48158","",NA,0,0,42233,0,493542,292,0,117215,11450,0,1482,623689,666214,666214,"0.808082429",48158,12799,50023,23315,2.62712366835003,0,0.980150522204577,0.0198494777954231
"653","Birkenhead",10,1979,60988,"35482","",NA,0,0,13881,0,273583,895,0,121177,5205,0,1210,401175,415951,415951,"0.693036275",35482,48158,12799,50023,2.46154193922366,0,0.982425814579121,0.0175741854208789
"654","Birkenhead",10,1980,78613,"32786","",NA,0,0,10131,0,115564,0,0,36212,1265,0,0,153041,163172,163172,"0.761411554",32786,35482,48158,12799,1.60480326417871,0,0.992247444414483,0.00775255558551712
"655","Birkenhead",10,1981,49023,"27175","",NA,0,0,4550,0,105179,0,0,156430,0,0,0,261609,266159,266159,"0.402046566",27175,32786,35482,48158,2.28179644155733,0,1,0
"656","Birkenhead",10,1982,119738,"72353","",NA,0,0,48333,0,1471487,1815,0,281339,12955,0,513,1766294,1816442,1816442,"0.839494051",72353,27175,32786,35482,3.22307800429863,0,0.991586298929446,0.00841370107055441
"657","Birkenhead",10,1983,44029,"21113","",NA,0,0,15268,0,625519,795,0,149561,15531,0,1436,792047,808110,808110,"0.807037983",21113,72353,27175,32786,3.64480922336299,0,0.978020319015976,0.0219796809840245
"658","Birkenhead",10,1984,40245,"23227","",NA,0,0,5918,0,347631,120,0,86729,27258,0,2705,464323,470361,470361,"0.80032922",23227,21113,72353,27175,3.0081850898906,0,0.936042741638869,0.0639572583611311
"659","Birkenhead",10,1985,11905,"5758","",NA,0,0,12226,0,123208,851,0,93098,15248,0,1211,232765,245842,245842,"0.569600473",5758,23227,21113,72353,3.75409886097175,0,0.929588922966784,0.0704110770332165
"660","Birkenhead",10,1986,335630,"197896","",NA,0,0,24019,0,869228,559,0,315301,2860,0,0,1187389,1211967,1211967,"0.733817408",197896,5758,23227,21113,1.81225829835995,0,0.997178966093961,0.0028210339060387
"661","Birkenhead",10,1987,164849,"89432","",NA,0,0,5671,0,698300,1185,0,279598,3799,0,11345,993042,999898,999898,"0.714082655",89432,197896,5758,23227,2.41417471381176,0,0.983669334272096,0.0163306657279042
"662","Birkenhead",10,1988,166591,"75535","",NA,0,0,29507,0,200724,1501,0,664723,27396,0,3864,896707,927715,927715,"0.231931014",75535,89432,197896,5758,2.50812844855298,0,0.964686353028678,0.035313646971322
"663","Birkenhead",10,1989,29334,"15739","",NA,0,0,36435,0,935181,1181,0,173958,1174,0,0,1110313,1147929,1147929,"0.843159424",15739,75535,89432,197896,4.28957301970757,0,0.997948479392018,0.00205152060798185
"664","Birkenhead",10,1990,166773,"97112","",NA,0,0,10179,0,200407,0,0,24968,3059,0,0,228434,238613,238613,"0.889215752",97112,15739,75535,89432,0.898978041076962,0,0.987180078201942,0.0128199217980579
"665","Birkenhead",10,1991,293626,"152083","",NA,0,0,244,0,55270,186,0,61746,3222,0,1717,121955,122385,122385,"0.47232857",152083,97112,15739,75535,-0.217254610896495,0,0.958123953098827,0.0418760469011725
"666","Birkenhead",10,1992,185908,"93443","",NA,0,0,3522,0,47661,125,0,46563,435,0,876,95535,99182,99182,"0.505826541",93443,152083,97112,15739,0.0596049214846796,0,0.98552156641326,0.0144784335867395
"667","Birkenhead",10,1993,244954,"151096","",NA,0,0,8716,0,180208,0,0,380162,4380,0,2414,567164,575880,575880,"0.321587523",151096,93443,152083,97112,1.33798390926461,0,0.988202403278461,0.0117975967215392
"668","Birkenhead",10,1994,39234,"22315","",NA,0,0,1028,0,21899,7,0,40686,3793,0,0,66378,67413,67413,"0.349908125",22315,151096,93443,152083,1.10557877957667,0,0.943631050390874,0.0563689496091258
"669","Birkenhead",10,1995,39871,"18430","",NA,0,0,486,0,141021,21,0,28997,0,0,0,170018,170525,170525,"0.82944747",18430,22315,151096,93443,2.22490214185905,0,0.999876850901627,0.000123149098372673
"670","Birkenhead",10,1996,56112,"27848","",NA,0,0,723,0,34094,0,0,41519,2595,0,0,78208,78931,78931,"0.4509013",27848,18430,22315,151096,1.04181290258486,0,0.967123183540054,0.032876816459946
"671","Birkenhead",10,1997,50202,"23275","",NA,0,0,0,0,18165,0,0,10200,2217,0,0,30582,30582,30582,"0.640401904",23275,27848,18430,22315,0.273031777422829,0,0.927506376299784,0.0724936237002158
"672","Birkenhead",10,1998,295669,"173045","",NA,0,0,277,0,213323,0,0,403021,1752,0,948,619044,619321,619321,"0.346110289",173045,23275,27848,18430,1.27507204034097,0,0.995640386810717,0.0043596131892831
"673","Birkenhead",10,1999,48916,"26268","",NA,0,0,0,0,47311,0,0,36027,190,0,0,83528,83528,83528,"0.567700209",26268,173045,23275,27848,1.15683043665908,0,0.997725313667273,0.00227468633272675
"674","Birkenhead",10,2000,13842,"8333","",NA,0,0,652,0,63710,0,0,37603,0,0,0,101313,101965,101965,"0.628843288",8333,26268,173045,23275,2.50440608174424,0,1,0
"675","Birkenhead",10,2001,44450,"28361","",NA,0,0,56,0,110415,0,0,81203,0,0,0,191618,191674,191674,"0.576224572",28361,8333,26268,173045,1.91078105029371,0,1,0
"676","Birkenhead",10,2002,189445,"107481","",NA,0,342,898,0,502582,0,0,129934,0,0,369,633227,634125,634125,"0.794575947",107481,28361,8333,26268,1.77493200812628,0.000539325842696629,0.998878769958604,0.000581904198698995
"677","Birkenhead",10,2003,309878,"152651","",NA,0,0,80,0,6064,0,0,7010,184,0,0,13258,13338,13338,"0.463821325",152651,107481,28361,8333,-2.43753716588282,0,0.986204828310091,0.0137951716899085
"678","Birkenhead",10,2004,37617,"17516","",NA,0,0,47,0,46487,0,0,29866,0,0,0,76353,76400,76400,"0.608843136",17516,152651,107481,28361,1.47286794723332,0,1,0
"679","Birkenhead",10,2005,53546,"27116","",NA,0,0,361,0,33023,0,0,51290,684,0,705,85701,86062,86063,"0.39167151",27116,17516,152651,107481,1.15495562663458,0,0.983860660214029,0.0161393397859707
"680","Birkenhead",10,2006,266459,"137364","",NA,0,0,179,0,257819,0,0,178240,5636,0,0,441695,441874,441874,"0.591247973",137364,27116,17516,152651,1.16839043684049,0,0.987245232803922,0.0127547671960785
"681","Birkenhead",10,2007,93480,"54290","",NA,0,0,180,0,188807,60,0,54481,1977,265,1324,246855,247094,247094,"0.77606376",54290,137364,27116,17516,1.51542878311506,0,0.986397889062462,0.0136021109375379
"682","Birkenhead",10,2008,19500,"6784","",NA,0,0,1015,0,46573,14,0,23300,1589,0,283,71744,72774,72774,"0.666537862",6784,54290,137364,27116,2.3727918500652,0,0.974084150933026,0.0259158490669745
"683","Birkenhead",10,2009,53979,"34475","",NA,0,0,207,0,68048,18,0,72094,848,0,0,140990,141215,141215,"0.485564642",34475,6784,54290,137364,1.41004912803214,0,0.993867506992883,0.00613249300711681
"684","Birkenhead",10,2010,128285,"68282","",NA,0,0,18,0,28555,0,0,5636,528,0,145,34864,34882,34882,"0.8351613",68282,34475,6784,54290,-0.671675251804857,0,0.980706381514821,0.0192936184851786
"685","Birkenhead",10,2011,233065,"92420","",NA,0,0,211,0,55477,0,0,34018,1454,0,0,90949,91160,91160,"0.619889379",92420,68282,34475,6784,-0.0137272010646368,0,0.984050021939447,0.0159499780605529
"686","Birkenhead",10,2012,NA,"2505","",NA,0,0,76,0,15555,0,0,7773,0,0,0,23328,23404,23404,"0.666795267",2505,92420,68282,34475,2.23461821338916,0,1,0
"687","Birkenhead",10,2013,NA,"46794","",NA,0,0,37,0,14137.77893,0,0,26938.78897,195.2086158,0,0,47895,47932,41308.77652,"0.344181115",46794,2505,92420,68282,-0.124680005648215,0,0.99527440325168,0.00472559664664694
"688","Birkenhead",10,2014,NA,"19610","",NA,0,0,7,0,7905.948938,0,0,3500,0,0,0,9836,9843,11412.94894,"0.693142586",19610,46794,2505,92420,-0.541291057492414,0,0.999999999824761,0
"689","Birkenhead",10,2015,NA,"26687","",NA,0,0,10,0,200,0,0,1617.647059,161.7647059,0,0,0,10,1989.411765,"0.110032362",26687,19610,46794,2505,-2.59633755588828,0,0.918687167309478,0.0813128326402553
"690","Birkenhead",10,2016,NA,"13474","",NA,0,0,57,0,8897.058824,0,0,6472.864568,0,0,0,0,0,15426.92339,"0.578861625",13474,26687,19610,46794,0.135352352510248,0,1.00000000012964,0
"761","Portage",12,1951,29,"15","",NA,0,0,18,0,226,0,0,0,0,0,0,226,244,244,"1",15,NA,13474,26687,2.78911802419099,0,1,0
"763","Portage",12,1953,50,"24","",NA,0,0,0,0,394,0,0,0,0,0,0,394,394,394,"1",24,NA,15,NA,2.79829707894999,0,1,0
"764","Portage",12,1954,3369,"1729","",NA,0,0,1898,0,35946,0,0,0,856,0,0,36802,38700,38700,"1",1729,24,NA,15,3.10829639333458,0,0.977881136950904,0.0221188630490956
"765","Portage",12,1955,41,"20","",NA,0,0,16,0,4376,0,0,0,0,0,0,4376,4392,4392,"1",20,1729,24,NA,5.39180770963538,0,1,0
"767","Portage",12,1957,40,"20","",NA,0,0,0,0,47,0,0,0,0,0,0,47,47,47,"1",20,NA,20,1729,0.854415328156068,0,1,0
"768","Portage",12,1958,4791,"2749","",NA,0,0,895,0,24738,0,0,12,0,0,0,24750,25645,25645,"0.999515152",2749,20,NA,20,2.23311141165812,0,1,0
"769","Portage",12,1959,572,"286","",NA,0,0,134,0,5431,0,0,0,0,0,0,5431,5565,5565,"1",286,2749,20,NA,2.96826045288979,0,1,0
"771","Portage",12,1961,23,"12","",NA,0,0,2,0,2721,0,0,0,0,0,0,2721,2723,2723,"1",12,NA,286,2749,5.42458284288576,0,1,0
"772","Portage",12,1962,11935,"6326","",NA,0,0,1878,0,70118,0,0,184,0,0,0,70302,72180,72180,"0.99738272",6326,12,NA,286,2.43449487433119,0,1,0
"773","Portage",12,1963,2011,"1116","",NA,0,0,2207,0,56214,0,0,16,0,0,0,56230,58437,58437,"0.999715454",1116,6326,12,NA,3.95819838690345,0,1,0
"774","Portage",12,1964,9,"5","",NA,0,0,42,0,571,0,0,0,11,0,0,582,624,624,"1",5,1116,6326,12,4.82671245593533,0,0.982371794871795,0.0176282051282051
"775","Portage",12,1965,981,"589","",NA,0,0,155,0,3308,0,0,0,0,0,0,3308,3463,3463,"1",589,5,1116,6326,1.77146436075084,0,1,0
"776","Portage",12,1966,31343,"15201","",NA,0,0,332,0,30704,0,0,303,0,0,0,31007,31339,31339,"0.990228013",15201,589,5,1116,0.723502113152259,0,1,0
"777","Portage",12,1967,4025,"1983","",NA,0,0,167,0,4005,0,0,114,0,0,0,4119,4286,4286,"0.972323379",1983,15201,589,5,0.770743047513726,0,1,0
"778","Portage",12,1968,86,"50","",NA,0,0,0,0,1046,0,0,0,0,0,0,1046,1046,1046,"1",50,1983,15201,589,3.04070563919672,0,1,0
"779","Portage",12,1969,963,"491","",NA,0,0,3839,0,30743,0,0,0,0,0,0,30743,34582,34582,"1",491,50,1983,15201,4.25464446667021,0,1,0
"780","Portage",12,1970,3873,"2139","",NA,0,0,1317,0,56751,0,0,0,0,0,0,56751,58068,58068,"1",2139,491,50,1983,3.30127630749891,0,1,0
"781","Portage",12,1971,281,"155","",NA,0,0,2050,0,15812,0,0,0,181,0,0,15993,18043,18043,"1",155,2139,491,50,4.75708795998905,0,0.989968408801197,0.0100315911988029
"782","Portage",12,1972,190,"98","",NA,0,0,2127,0,13156,0,0,0,0,0,0,13156,15283,15283,"1",98,155,2139,491,5.04952889985726,0,1,0
"783","Portage",12,1973,3963,"1688","",NA,0,0,10591,0,80696,0,0,0,0,0,0,80696,91287,91287,"1",1688,98,155,2139,3.99046399355631,0,1,0
"784","Portage",12,1974,8475,"4843","",NA,0,0,1645,0,40703,0,0,263,0,0,0,40966,42611,42611,"0.993580042",4843,1688,98,155,2.17457807248467,0,1,0
"785","Portage",12,1975,3175,"1631","",NA,0,0,810,0,14691,17,0,235,0,0,0,14926,15753,15753,"0.984255661",1631,4843,1688,98,2.26783749968496,0,0.99892084047483,0.00107915952516981
"786","Portage",12,1976,1042,"753","",NA,0,0,118,0,7097,0,0,0,375,0,0,7472,7590,7590,"1",753,1631,4843,1688,2.31052164258978,0,0.950592885375494,0.0494071146245059
"787","Portage",12,1977,7610,"3923","",NA,0,0,768,0,38060,0,0,1161,0,0,0,39221,39989,39989,"0.970398511",3923,753,1631,4843,2.32174774906709,0,1,0
"788","Portage",12,1978,9978,"3963","",NA,0,0,1315,0,99561,16,0,4769,6042,0,50,110422,111753,111753,"0.954289274",3963,3923,753,1631,3.33928976456263,0,0.945343749161096,0.0546562508389037
"789","Portage",12,1979,3575,"2023","",NA,0,0,233,0,51559,0,0,597,303,0,0,52459,52692,52692,"0.98855357",2023,3963,3923,753,3.25988208318197,0,0.994249601457527,0.00575039854247324
"790","Portage",12,1980,1800,"996","",NA,0,0,675,0,11292,74,0,184,0,0,0,11476,12225,12225,"0.983966539",996,2023,3963,3923,2.50749105675847,0,0.993946830265849,0.00605316973415133
"791","Portage",12,1981,5855,"2951","",NA,0,0,154,0,15829,0,0,676,3410,0,0,19915,20069,20069,"0.959042714",2951,996,2023,3963,1.91703223999574,0,0.830086202601027,0.169913797398974
"792","Portage",12,1982,23867,"11734","",NA,0,0,1276,0,198075,0,0,11246,387,0,0,209708,210984,210984,"0.946273905",11734,2951,996,2023,2.88929169071332,0,0.99816573768627,0.00183426231372995
"793","Portage",12,1983,7747,"4909","",NA,0,0,432,0,36858,0,0,0,68,0,0,36926,37358,37358,"1",4909,11734,2951,996,2.0294768236612,0,0.998179774077841,0.00182022592215857
"794","Portage",12,1984,1710,"941","",NA,0,0,517,0,24388,0,0,25188,472,0,0,50048,50565,50565,"0.49193158",941,4909,11734,2951,3.98407177675089,0,0.990665480075151,0.0093345199248492
