stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits		Return
Seymour	8	1960	3047	1862			0	0	51	0	8697	0		0	89	0	0	8786	8837		0.989870248
Seymour	8	1961	5822	1957.47			0	0	55	0	25649	138		0	7081	0	0	32730	32923		0.78365414
Seymour	8	1962	58108	28666.086			0	0	2939	0	169778	0		572	3257	0	0	173607	176546		0.977944438
Seymour	8	1963	71690	26741.799			0	0	147	0	112265	0		1674	0	0	0	113939	114086		0.985307928
Seymour	8	1964	2784	1320.956			0	0	0	0	17994	0		504	0	0	0	18498	18498		0.972753811
Seymour	8	1965	6954	2550.144			0	0	183	0	34707	0		0	0	0	0	34707	34890		1
Seymour	8	1966	28754	12942.798			0	0	658	0	139745	0		1425	0	0	0	141170	141828		0.989905787
Seymour	8	1967	13361	7264.296			0	0	66	0	216733	0		2954	1098	0	0	220785	220851		0.981647304
Seymour	8	1968	3957	2063.817			0	0	0	0	21963	0		145	0	0	0	22108	22108		0.993441288
Seymour	8	1969	7327	3276			0	0	258	0	14617	0		0	0	0	0	14617	14875		1
Seymour	8	1970	12041	3626.628			0	0	470	0	223705	0		0	2194	0	0	225899	226369		0.990287695
Seymour	8	1971	19028	9462.557			0	0	1341	0	132035	0		1934	0	0	0	133969	135310		0.985563824
Seymour	8	1972	2889	1418.008			0	0	320	0	56465	0		0	0	0	0	56465	56785		1
Seymour	8	1973	2856	1149.622			0	0	419	0	24381	0		0	0	0	0	24381	24800		1
Seymour	8	1974	45338	25938.2353			0	0	1353	0	247377	0		0	0	0	0	247377	248730		1
Seymour	8	1975	37024	16844.259			0	0	1665	0	175012	0		4007	0	0	0	179019	180684		0.977616901
Seymour	8	1976	8489	4897.8483			0	0	38	0	18193	0		191	0	0	0	18384	18422		0.989610531
Seymour	8	1977	5911	2883.1397			0	0	135	0	53835	0		1444	14632	0	0	69911	70046		0.770050493
Seymour	8	1978	63078	30838.3557			0	0	730	0	256211	0		4984	0	0	0	261195	261925		0.980918471
Seymour	8	1979	49407	24913.7664			0	0	85	0	92992	0		42223	314	0	0	135529	135614		0.686140974
Seymour	8	1980	8390	4616.0258			0	0	10	0	45127	0		7711	0	0	0	52838	52848		0.854063363
Seymour	8	1981	11529	5354.475			0	0	0	0	26268	0		0	4607	0	0	30875	30875		0.850785425
Seymour	8	1982	63396	27266.3858			0	0	2737	0	492244	0		13474	0	0	0	505718	508455		0.973356693
Seymour	8	1983	29838	14013.8616			0	0	3003	0	261161	0		7562	734	0	0	269457	272460		0.969212156
Seymour	8	1984	17172	9148			0	0	174	0	35743	0		100	0	0	0	35843	36017		0.997210055
Seymour	8	1985	6435	2684			0	0	332	0	32018	0		11226	0	0	0	43244	43576		0.740403293
Seymour	8	1986	129642	57663.9122			0	0	1132	0	811714	1		11322	0	0	0	823036	824169		0.986243615
Seymour	8	1987	84452	41104.04			0	0	314	0	416101	0		25805	0	0	0	441906	442220		0.941605228
Seymour	8	1988	17014	7989.41			0	0	0	0	9027	0		1816	0	0	0	10843	10843		0.832518676
Seymour	8	1989	5699	2864			0	0	68	0	18809	0		0	0	0	0	18809	18877		1
Seymour	8	1990	272531	108465.5565			0	0	136	0	272278	0		6413	0	0	0	278691	278827		0.976988851
Seymour	8	1991	128293	60865.228			0	0	0	0	84310	0		11139	116	0	0	95565	95565		0.882226757
Seymour	8	1992	5765	3586			0	0	0	0	15128	0		2778	0	0	0	17906	17906		0.844856473
Seymour	8	1993	10201	4948			0	0	0	0	6251	0		2465	0	0	0	8716	8716		0.717186783
Seymour	8	1994	56680	17009.1042			0	0	0	0	169885	0		2662	0	0	0	172547	172547		0.984572319
Seymour	8	1995	40687	20115.129			0	0	17	0	64323	0		1700	0	0	0	66023	66040		0.974251397
Seymour	8	1996	21101	9340.5312			0	0	0	0	32991	0		6479	0	0	0	39470	39470		0.835850013
Seymour	8	1997	2225	824.1988			0	0	0	0	1944	0		0	0	0	0	1944	1944		1
Seymour	8	1998	33504	14332.108			0	0	182	0	210538	0		3684	0	0	0	214222	214404		0.982802887
Seymour	8	1999	14420	7317.289			0	0	32	0	105903	0		27996	0	0	0	133899	133931		0.790917034
Seymour	8	2000	24518	11430.3408			0	0	0	0	58537	0		1026	0	0	0	59563	59563		0.982774541
Seymour	8	2001	6513	3432.3391			0				14842			4200				19042	19042		0.779434933
Seymour	8	2002	114977	56034.3732			0	79	851		497726			9077	224			507106	507957		0.981502881
Seymour	8	2003	31009	18284.0109			0				11206			870	290			12366	12366		0.906194404
Seymour	8	2004	1323	762.1559			0				6671			246.5881641	0			6917.588164	6917.588164		0.964353448
Seymour	8	2005	4367	2278						0	7820.36749			0	0	0	0	7820.36749	7820.36749		1
Seymour	8	2006	116255	57579.76				211.3612835	551	0	1063630.761			22105.88089	168.7471824	0	0	1086116.75	1086667.75		0.979427462
Seymour	8	2007	9922	5869.57				0	0	0	18055.94852	0		217.3005407	0	0	0	18273.24906	18273.24906		0.98810827
Seymour	8	2008	1237	285.056				0	0	0	2173.005407	0		182.1667413	0	0	0	2355.172148	2355.172148		0.922652473
Seymour	8	2009	5598	3077.049				0	2	0	43537.85116	7.625570776		3428.913912	0	0	0	46966.76507	46976.39064		0.926992528
Seymour	8	2010	534388	280102.2776				0	827.3744292	0	268598.2564	0		4282.518018	486.6497748	0	0	273367.4242	274194.7986		0.98255406
Seymour	8	2011	16132	7902.1917				0	11	0	16740.75225	0		225.204421	0	0	0	16965.95667	16976.95667		0.986726099
Seymour	8	2012	824	264.3264				0	0	0	675.6132629	0		143.2790344	0	0	0	818.8922973	818.8922973		0.825033115
Seymour	8	2013	23147	13812.0334				0	0	0	4527.617488	0		2824.982499	0			7352.599987	7352.599987		0.635538112
Seymour	8	2014	95707	48269.8744				0	787.0106166	0	329110.4611	0		1666.666667				330777.1278	331564.1384		
Seymour	8	2015	7418	3718.9537				0	0		3333.333333			54.38596491				3387.719298	3387.719298		
Seymour	8	2016	374	181.0728					0		978.9473684							978.9473684	978.9473684		
Seymour	8	2017	3894	1674.7377					1												
Seymour	8	2018	120261	52808.0717																	
Seymour	8	2019	1060	612.1148																	
																					
																					
L.Shuswap	9	1948	10356	8502			0	0	0	0	22876	0		5454	0	0	0	28330	28330		0.807483233
L.Shuswap	9	1949	3606	2010.9877			0	0	5415	0	21384	0		0	13994	0	0	35378	40793		0.604443439
L.Shuswap	9	1950	1304541	583070.689			0	2618	594356	0	9303676	613		12645	30150	0	0	9349089	9944058		0.995142521
L.Shuswap	9	1951	145104	82093.2			0	0	7290	0	519779	0		2251	262	0	0	522292	529582		0.995188515
L.Shuswap	9	1952	10753	4211.9409			0	0	1481	0	14320	0		2131	0	0	0	16451	17932		0.870463802
L.Shuswap	9	1953	220364	1622.8128			0	0	1456	0	29571	0		0	0	0	0	29571	31027		1
L.Shuswap	9	1954	2031013	1067640.778			0	0	714720	0	15095741	3536		12060	43279	0	0	15151080	15869336		0.996347521
L.Shuswap	9	1955	64584	44634.0518			0	0	11116	0	853267	0		609	528	0	0	854404	865520		0.998669248
L.Shuswap	9	1956	4505	2103.0555			0	0	555	0	6961	0		458	0	0	0	7419	7974		0.938266613
L.Shuswap	9	1957	307228	1651.1314			0	0	16	0	2206	0		0	941	0	0	3147	3163		0.700985065
L.Shuswap	9	1958	2299974	1128890.86			0	871	123575	0	2076776	646		4097	7843	0	0	2089587	2213808		0.993869123
L.Shuswap	9	1959	135090	89270.2052			0	0	7679	0	374501	0		106	16	0	0	374623	382302		0.999674339
L.Shuswap	9	1960	1914	1322.11			0	0	201	0	2333	0		0	15	0	0	2348	2549		0.993611584
L.Shuswap	9	1961	65857	854.145			0	0	204	0	6996	0		0	947	0	0	7943	8147		0.880775526
L.Shuswap	9	1962	1151142	652103.5931			0	307	90241	0	2740250	0		10891	83623	0	0	2835071	2925312		0.966554277
L.Shuswap	9	1963	158581	80246.245			0	0	78928	0	3047429	0		3663	1326	0	0	3052418	3131346		0.998365558
L.Shuswap	9	1964	716	344.918			0	0	2346	0	17103	0		177	0	0	0	17280	19626		0.989756944
L.Shuswap	9	1965	59529	1332.73			0	0	496	0	24312	0		0	0	0	0	24312	24808		1
L.Shuswap	9	1966	1322480	661765.259			0	4854	96198	0	3914887	1478		22138	12377	0	0	3954256	4051932		0.990043892
L.Shuswap	9	1967	845930	402451.7674			0	0	65955	0	3108302	0		8076	1890	0	0	3118268	3184223		0.996803995
L.Shuswap	9	1968	3998	2712.524			0	0	222	0	20709	0		74	956	0	0	21739	21961		0.952619716
L.Shuswap	9	1969	55319	3166.4241			0	0	1625	0	27967	268		0	0	0	0	27967	29860		1
L.Shuswap	9	1970	1556824	787575.5003			0	74	173639	0	5373956	2188		2667	28383	0	0	5405080	5580907		0.994241713
L.Shuswap	9	1971	290293	159119.9			0	0	21467	0	680311	0		128	219	0	0	680658	702125		0.999490199
L.Shuswap	9	1972	4698	2154.722			0	0	4098	0	38342	0		2065	0	0	0	40407	44505		0.948894993
L.Shuswap	9	1973	47998	2467.0847			0	0	3817	0	64051	0		0	0	0	0	64051	67868		1
L.Shuswap	9	1974	1157533	619141.1808			0	0	145210	0	6888446	54		9750	6962	0	0	6905158	7050422		0.99757978
L.Shuswap	9	1975	168565	85540.219			0	0	3181	0	1022005	0		1078	0	0	0	1023083	1026264		0.998946322
L.Shuswap	9	1976	5588	3072			0	0	578	0	13049	0		0	543	0	0	13592	14170		0.960050029
L.Shuswap	9	1977	81775	6027.1894			0	0	620	0	93025	0		0	0	0	0	93025	93645		1
L.Shuswap	9	1978	1900403	1014790.77			0	0	119355	0	9358872	137		115757	62987	0	271	9537887	9657379		0.981231168
L.Shuswap	9	1979	299713	162067.0172			0	0	7343	0	1475536	0		15681	1106	0	0	1492323	1499666		0.988751095
L.Shuswap	9	1980	2675	1817			0	0	1513	0	21350	0		444	0	0	0	21794	23307		0.97962742
L.Shuswap	9	1981	46907	5950.112			0	0	4	0	9466	0		0	0	0	0	9466	9470		1
L.Shuswap	9	1982	3061258	1568672.705			0	0	79877	0	9206624	30		105481	72834	0	53	9384992	9464899		0.980994336
L.Shuswap	9	1983	211424	100307.094			0	0	17088	0	1947570	0		16259	0	0	0	1963829	1980917		0.991720766
L.Shuswap	9	1984	4339	2403			0	0	103	0	32672	0		399	0	0	0	33071	33174		0.987935049
L.Shuswap	9	1985	15200	813			0	0	61	0	4319	0		0	9343	0	1211	14873	14934		0.290391985
L.Shuswap	9	1986	2356264	1068476.579			0	0	67599	0	10620066	75		194400	51912	0	11743	10878121	10945795		0.976277613
L.Shuswap	9	1987	603163	310387.436			0	0	8518	0	3840210	0		55204	0	0	0	3895414	3903932		0.985828464
L.Shuswap	9	1988	5059	3556			0	0	1	0	6611	0		1608	0	0	0	8219	8220		0.804355761
L.Shuswap	9	1989	11653	382			0	0	277	0	12858	0		0	0	0	0	12858	13135		1
L.Shuswap	9	1990	3721181	1744542.38			0	2206	19675	0	7602634	3		125559	20134	0	159	7750692	7770370		0.980897448
L.Shuswap	9	1991	1255518	615890.0326			0	0	770	0	845854	0		19352	213	0	0	865419	866189		0.977392454
L.Shuswap	9	1992	13128	6640.4448			0	0	0	0	11466	0		8443	0	0	0	19909	19909		0.575920438
L.Shuswap	9	1993	11366	753.25			0	0	23	0	15343	0		0	0	0	0	15343	15366		1
L.Shuswap	9	1994	1370929	664428.7402			0	0	634	0	2589723	31		17569	2243	0	0	2609535	2610200		0.992407843
L.Shuswap	9	1995	428875	210789.0372			0	0	475	0	750905	0		20211	0	0	0	771116	771591		0.973789936
L.Shuswap	9	1996	12484	5492.0636			0	0	0	0	31740	0		29362	430	0	0	61532	61532		0.515829162
L.Shuswap	9	1997	1446	596.7047			0	0	0	282	33707	0		722	0	0	0	34711	34711		0.971075452
L.Shuswap	9	1998	1389583	680645.8568			0	64859	20892	0	7141837	0		20407	28	0	0	7227131	7248023		0.988198083
L.Shuswap	9	1999	343540	138311.3562			0	0	111	0	677510	0		21292	0	0	0	698802	698913		0.969530711
L.Shuswap	9	2000	855	164.1044			0	0	0	0	1388	0		0	0	0	0	1388	1388		1
L.Shuswap	9	2001	23130	2138.6467			0	0	88	1104	6455	0		1243	0	0	0	8802	8890		0.733356055
L.Shuswap	9	2002	5532386	2844879.025			0	25496	42234		7387191			53848	1018			7467553	7509787		0.98923851
L.Shuswap	9	2003	381278	189790.0003			0	5984	12		120226			12198				138408	138420		0.868634761
L.Shuswap	9	2004	3082	2234			0							1934.881453	0			1934.881453	1934.881453		0
L.Shuswap	9	2005	63347	11792.5019						1118.718773	32714.1113	36.85477178		0	0	0	0	33832.83007	33869.68484		0.966933929
L.Shuswap	9	2006	2897721	1172810.401				29047.16112	45470.14523	0	17333011.88			163973.0021	399.107124	0	0	17526431.15	17571901.3		0.988895576
L.Shuswap	9	2007	61043	32318.9661				0	58	0	214295.5146	0		94.05515808	0	63.34603901	0	214452.9158	214510.9158		0.999271416
L.Shuswap	9	2008	164	83				0	0	0	0	0		9300.472564	0	0	0	9300.472564	9300.472564		0
L.Shuswap	9	2009	71344	20206.3284				0	0	1259.075838	384007.7507	211.3112245		0	0	0	43.42773938	385310.2543	385521.5655		0.996619598
L.Shuswap	9	2010	7519076	3074255.186				14837.25877	41205.68878	0	8155533.612	20		10631.34131	992.8042045	0	0	8181995.016	8223220.705		0.996765899
L.Shuswap	9	2011	165695	46058.3623				0	89	0	19138.87554	0		805.0957005	0	0	0	19943.97124	20032.97124		0.967442849
L.Shuswap	9	2012	12	6				0	0	0	0	0		0	0	0	0	0	0		0
L.Shuswap	9	2013	185245	87949.8305				71.56406226	0	0	27943.23453	26.19751636		0	0			28014.79859	28040.99611		0.997445491
L.Shuswap	9	2014	2207956	1054189.27				0	9156.802484	0	4289887.366	0		12298.3871				4302185.753	4311342.556		
L.Shuswap	9	2015	9688	3177.4939				0	0		2000			38.46153846				2038.461538	2038.461538		
L.Shuswap	9	2016	49	25					0		38.46153846							38.46153846	38.46153846		
L.Shuswap	9	2017	22644	8444.7069					5												
L.Shuswap	9	2018	1517302	801446.2523																	
L.Shuswap	9	2019	5263	3422.1165																	
																					
																					
Birkenhead	10	1948	83787	54755.0886			0	0	0	0	179637	2095		12353	13100	0	1606	206696	208791		0.869087936
Birkenhead	10	1949	70504	43327.962			0	0	44548	0	228462	10840		8696	14278	0	1838	253274	308662		0.90203495
Birkenhead	10	1950	72567	41370.12			0	0	13166	0	183919	3756		30830	9493	0	1576	225818	242740		0.814456775
Birkenhead	10	1951	42063	13589.58			0	0	31161	0	107397	1374		66404	8861	0	1522	184184	216719		0.583096252
Birkenhead	10	1952	77386	24744.2412			0	0	14902	0	180787	3107		33154	11993	0	735	226669	244678		0.797581495
Birkenhead	10	1953	55823	16286.5235			0	0	8205	0	102206	3835		16671	24273	0	953	144103	156143		0.709256573
Birkenhead	10	1954	40453	8635.248			0	0	12671	0	128222	5306		17949	10328	0	1228	157727	175704		0.812936276
Birkenhead	10	1955	24450	8185.4372			0	0	35100	0	221160	3522		7193	7790	0	5618	241761	280383		0.914787745
Birkenhead	10	1956	57899	27156.1206			0	0	20500	0	209127	1874		42071	3840	0	1697	256735	279109		0.814563655
Birkenhead	10	1957	24168	7067.785			0	0	3587	0	37495	5586		5340	21961	0	2394	67190	76363		0.558044352
Birkenhead	10	1958	33055	5510.128			0	0	21115	0	74626	3512		11443	17844	0	722	104635	129262		0.713203039
Birkenhead	10	1959	38604	11388.0657			0	0	26205	0	188393	8984		36763	7505	0	172	232833	268022		0.809133585
Birkenhead	10	1960	39848	19197.759			0	0	28566	0	119526	3085		10607	6980	0	3336	140449	172100		0.851027775
Birkenhead	10	1961	49627	10549.9191			0	0	21891	0	67104	3102		17364	19054	0	1300	104822	129815		0.640170956
Birkenhead	10	1962	52146	14310.7146			0	0	21342	0	66117	2725		8304	3995	0	8	78424	102491		0.843070999
Birkenhead	10	1963	67151	20768.88			0	0	95525	0	281641	3924		48565	26112	0	311	356629	456078		0.789731065
Birkenhead	10	1964	69939	27978.349			0	0	39236	0	225898	869		85137	14542	0	213	325790	365895		0.69338531
Birkenhead	10	1965	30008	9769.2097			0	0	30602	0	109033	2068		14770	7215	0	1483	132501	165171		0.822884356
Birkenhead	10	1966	81134	13461.7938			0	0	56603	0	155016	6824		61319	36465	0	628	253428	316855		0.611676689
Birkenhead	10	1967	58036	17579.5378			0	0	54257	0	365358	6953		45896	19124	0	820	431198	492408		0.847309125
Birkenhead	10	1968	83750	31041.616			0	0	21213	0	218223	1957		35366	8346	0	102	262037	285207		0.832794605
Birkenhead	10	1969	64527	14323.8852			0	0	73972	0	451184	2190		239195	25067	0	261	715707	791869		0.630403224
Birkenhead	10	1970	72760	19252.4868			0	0	119108	0	531214	22383		30799	32549	0	2856	597418	738909		0.889183118
Birkenhead	10	1971	32672	16142.878			0	0	62316	0	245897	1952		46347	12033	0	551	304828	369096		0.806674584
Birkenhead	10	1972	113097	26202.216			0	0	42841	0	424942	1431		46655	3256	0	215	475068	519340		0.894486684
Birkenhead	10	1973	139295	28373.8929			0	0	44117	0	140353	3011		24973	4070	0	0	169396	216524		0.828549671
Birkenhead	10	1974	173463	85495.371			0	0	54695	0	424633	3384		207538	32659	0	4272	669102	727181		0.634631192
Birkenhead	10	1975	92928	19653.4173			0	0	9335	0	80976	1030		18616	10152	0	484	110228	120593		0.734622782
Birkenhead	10	1976	108121	50023.4849			0	0	29279	0	479356	977		84392	22209	0	3364	589321	619577		0.8134039
Birkenhead	10	1977	43139	12799.1255			0	0	15580	0	287020	3551		98126	21384	0	5972	412502	431633		0.695802687
Birkenhead	10	1978	99857	48158			0	0	42233	0	493542	292		117215	11450	0	1482	623689	666214		0.791327088
Birkenhead	10	1979	78088	35481.9384			0	0	13881	0	273583	895		121177	5205	0	1210	401175	415951		0.681954259
Birkenhead	10	1980	90922	32785.8476			0	0	10131	0	115564	0		36212	1265	0	0	153041	163172		0.75511791
Birkenhead	10	1981	65495	27175.4191			0	0	4550	0	105179	0		156430	0	0	0	261609	266159		0.402046566
Birkenhead	10	1982	128771	72353.2292			0	0	48333	0	1471487	1815		281339	12955	0	513	1766294	1816442		0.833092905
Birkenhead	10	1983	48841	21113.2812			0	0	15268	0	625519	795		149561	15531	0	1436	792047	808110		0.789749851
Birkenhead	10	1984	42849	23226.9376			0	0	5918	0	347631	120		86729	27258	0	2705	464323	470361		0.748683567
Birkenhead	10	1985	37612	5757.606			0	0	12226	0	123208	851		93098	15248	0	1211	232765	245842		0.529323567
Birkenhead	10	1986	348294	197896.4596			0	0	24019	0	869228	559		315301	2860	0	0	1187389	1211967		0.732049901
Birkenhead	10	1987	168841	89431.7372			0	0	5671	0	698300	1185		279598	3799	0	11345	993042	999898		0.703192816
Birkenhead	10	1988	177327	75535.4068			0	0	29507	0	200724	1501		664723	27396	0	3864	896707	927715		0.223845693
Birkenhead	10	1989	46703	15739.3752			0	0	36435	0	935181	1181		173958	1174	0	0	1110313	1147929		0.842267901
Birkenhead	10	1990	170262	97112.3499			0	0	10179	0	200407	0		24968	3059	0	0	228434	238613		0.877308106
Birkenhead	10	1991	316469	152082.879			0	0	244	0	55270	186		61746	3222	0	1717	121955	122385		0.453199951
Birkenhead	10	1992	218533	93442.8936			0	0	3522	0	47661	125		46563	435	0	876	95535	99182		0.498885225
Birkenhead	10	1993	250425	151095.744			0	0	8716	0	180208	0		380162	4380	0	2414	567164	575880		0.317735258
Birkenhead	10	1994	39445	22315.28			0	0	1028	0	21899	7		40686	3793	0	0	66378	67413		0.329913526
Birkenhead	10	1995	43010	18430.36			0	0	486	0	141021	21		28997	0	0	0	170018	170525		0.82944747
Birkenhead	10	1996	64123	27847.6344			0	0	723	0	34094	0		41519	2595	0	0	78208	78931		0.435940057
Birkenhead	10	1997	50872	23274.9512			0	0	0	0	18165	0		10200	2217	0	0	30582	30582		0.593976849
Birkenhead	10	1998	296038	173045.117			0	0	277	0	213323	0		403021	1752	0	948	619044	619321		0.344600707
Birkenhead	10	1999	49586	26267.9661			0	0	0	0	47311	0		36027	190	0	0	83528	83528		0.566408869
Birkenhead	10	2000	13842	8333.3136			0	0	652	0	63710	0		37603	0	0	0	101313	101965		0.628843288
Birkenhead	10	2001	44727	28361.4406			0	0	56	0	110415	0		81203	0	0	0	191618	191674		0.576224572
Birkenhead	10	2002					0	342	898		502582			129934			369	633227	634125		0.793683782
Birkenhead	10	2003	310530	152651.4891			0		80		6064			7010	184			13258	13338		0.457384221
Birkenhead	10	2004	37673	17516.2988			0		47		46487			29866.10775	0			76353.10775	76400.10775		0.608842277
Birkenhead	10	2005	54444	27116.2202					361	0	33022.68824			51290.27388	683.8703184	0	704.5054341	85701.33787	86062.33787		0.385322902
Birkenhead	10	2006	266539	137364.096				0	179	0	257819.11			178239.8748	5636.043473	0	0	441695.0283	441874.0283		0.583703899
Birkenhead	10	2007	93527	54290.296				0	180	0	188807.4563	59.72222222		54481.24617	1977.141998	264.7775093	1323.887547	246854.5096	247094.2318		0.764853179
Birkenhead	10	2008	19861	6788.5722				0	1015.277778	0	46572.67818	13.8125		23300.42082	1588.665056	0	282.7215976	71744.48565	72773.57593		0.64914645
Birkenhead	10	2009	54156	34474.1253				0	207.1875	0	68047.8199	17.5		72094.00739	848.1647928	0	0	140989.9921	141214.6796		0.482642909
Birkenhead	10	2010	128465	67764.9478				0	17.5	0	28554.88136	0		5635.760334	528.3525313	0	145.3768606	34864.37108	34881.87108		0.819027577
Birkenhead	10	2011	228817	92420.3427				0	211	0	55477.01579	0		34018.18539	1453.768606	0	0	90948.96978	91159.96978		0.609979595
Birkenhead	10	2012	56506	2548.3096				0	76	0	15555.32409	0		7772.718289	0	0	0	23328.04238	23404.04238		0.666807949
Birkenhead	10	2013	80121	46794.5544				0	37	0	14137.77893	0		26938.78897	195.2086158			41271.77653	41308.77653		0.295185248
Birkenhead	10	2014	35759	19609.8145				0	7	0	7905.948938	0		3500				11405.94894	11412.94894		
Birkenhead	10	2015	45049	26687.2524				0	10		200			1617.647059	161.7647059			1979.411765	1989.411765		
Birkenhead	10	2016	36439	13474.374					57		8897.058824							8897.058824	8954.058824		
Birkenhead	10	2017	18634	9899.4945					4												
Birkenhead	10	2018	15051	7233.7065																	
Birkenhead	10	2019	3058	1984.0075																	
																					
																					
Cultus	11	1948					0	0	0	0	37820	0		1256	1827	0	0	40903	40903		0.924626556
Cultus	11	1949					0	0	1662	0	37489	16		0	0	0	0	37489	39167		1
Cultus	11	1950					0	0	3623	0	101664	0		0	3074	0	0	104738	108361		0.970650576
Cultus	11	1951					0	0	3498	0	166043	0		4527	0	0	0	170570	174068		0.973459577
Cultus	11	1952					0	0	159	0	32999	0		11266	0	0	0	44265	44424		0.745487405
Cultus	11	1953					0	0	497	0	62317	0		855	0	0	0	63172	63669		0.986465523
Cultus	11	1954					0	0	1631	0	61631	44		1933	6056	0	0	69620	71295		0.885248492
Cultus	11	1955					0	0	1610	0	274490	204		1184	3596	0	0	279270	281084		0.982883947
Cultus	11	1956					0	0	1273	0	35165	0		1067	0	0	0	36232	37505		0.970550894
Cultus	11	1957					0	0	95	0	26724	0		1264	0	0	0	27988	28083		0.954837788
Cultus	11	1958					0	0	3547	0	46269	0		1097	117	0	0	47483	51030		0.974432955
Cultus	11	1959					0	0	114	0	50631	94		1449	735	0	0	52815	53023		0.958648111
Cultus	11	1960					0	0	483	0	22606	0		414	436	0	0	23456	23939		0.963761937
Cultus	11	1961					0	0	194	0	5954	0		0	0	0	0	5954	6148		1
Cultus	11	1962					0	0	524	0	35483	201		0	534	0	0	36017	36742		0.985173668
Cultus	11	1963					0	0	3825	0	131466	0		3157	0	0	0	134623	138448		0.976549327
Cultus	11	1964					0	0	1357	0	67696	0		1550	797	0	0	70043	71400		0.966492012
Cultus	11	1965					0	0	1380	0	19606	34		0	0	0	0	19606	21020		1
Cultus	11	1966					0	0	4551	0	40079	0		435	0	0	0	40514	45065		0.989262971
Cultus	11	1967					0	0	7716	0	96671	0		6114	473	0	0	103258	110974		0.936208333
Cultus	11	1968					0	0	36	0	42418	0		0	0	0	0	42418	42454		1
Cultus	11	1969					0	0	1446	0	5031	0		0	0	0	0	5031	6477		1
Cultus	11	1970					0	0	910	0	44797	56		150	219	0	0	45166	46132		0.991830138
Cultus	11	1971					0	0	2673	0	47715	58		313	512	0	0	48540	51271		0.983003708
Cultus	11	1972					0	0	337	0	30020	3		3	0	0	0	30023	30363		0.999900077
Cultus	11	1973					0	0	44	0	480	0		189	0	0	0	669	713		0.717488789
Cultus	11	1974					0	0	636	0	27251	0		2406	0	0	0	29657	30293		0.918872442
Cultus	11	1975					0	0	6742	0	122240	0		267	0	0	0	122507	129249		0.997820533
Cultus	11	1976					0	0	14	0	6109	0		0	0	0	0	6109	6123		1
Cultus	11	1977					0	0	114	0	1457	0		0	0	0	0	1457	1571		1
Cultus	11	1978					0	0	4837	0	69111	18		0	1279	0	0	70390	75245		0.981829805
Cultus	11	1979					0	0	1662	0	106617	0		1627	610	0	0	108854	110516		0.979449538
Cultus	11	1980					0	0	186	0	4639	0		0	0	0	0	4639	4825		1
Cultus	11	1981					0	0	579	0	965	0		0	0	0	0	965	1544		1
Cultus	11	1982					0	0	883	0	12419	8		5529	0	0	0	17948	18839		0.691943392
Cultus	11	1983	19952	11490			0	0	423	0	95192	0		711	0	0	0	95903	96326		0.992586259
Cultus	11	1984	1147	545			0	0	215	0	9074	0		32	85	0	0	9191	9406		0.987270156
Cultus	11	1985	571	209			0	0	329	0	1980	0		122	0	0	0	2102	2431		0.941960038
Cultus	11	1986	3533	2194			0	0	210	0	10278	0		0	0	0	0	10278	10488		1
Cultus	11	1987	32336	16514.8			0	0	19	0	64919	0		917	0	0	0	65836	65855		0.98607145
Cultus	11	1988	964	487			0	0	99	0	6584	0		1142	0	0	0	7726	7825		0.852187419
Cultus	11	1989	568	236			0	0	4	0	9729	0		1012	0	0	0	10741	10745		0.905781585
Cultus	11	1990	1870	1011			0	0	236	0	22231	0		2336	320	0	0	24887	25123		0.893277615
Cultus	11	1991	20191	9850.4937			0	0	23	0	16737	0		618	21	0	0	17376	17399		0.963225138
Cultus	11	1992	1205	748			0	0	71	0	1813	0		0	0	0	0	1813	1884		1
Cultus	11	1993	1131	571			0	0	11	0	934	0		0	0	0	0	934	945		1
Cultus	11	1994	4422	2525.45			0	0	7	0	2299	0		142	0	0	0	2441	2448		0.94182712
Cultus	11	1995	10349	4278.7388			0	0	240	0	14024	0		512	17	0	0	14553	14793		0.963650107
Cultus	11	1996	2030	445.6			0	0	12	0	1503	0		0	0	0	0	1503	1515		1
Cultus	11	1997	91	43			0	0	0	0	699	0		18	0	0	0	717	717		0.974895397
Cultus	11	1998	2166	644.375			0	0	160	0	5947	0		78	0	0	0	6025	6185		0.987053942
Cultus	11	1999	12403				0	0	9	0	2807	0		36	0	0	0	2843	2852		0.98733732
Cultus	11	2000	1227				0	0	1	0	72	0		8	0	0	0	80	81		0.9
Cultus	11	2001	675				0	13			212							225	225		0.942222222
Cultus	11	2002	4882	2362.7574			0		182		5003			107				5110	5292		0.979060665
Cultus	11	2003	1939	661.6512			0		12		716				7			723	735		0.990318119
Cultus	11	2004	52	33			0		111		1172			34.68847566	0			1206.688476	1317.688476		0.971253164
Cultus	11	2005	226	59					20	0	905.7546422			0	0	0	0	905.7546422	925.7546422		1
Cultus	11	2006	3521	164.3487				0	834	0	19919.49794			247.2490309	0	0	0	20166.74697	21000.74697		0.988000695
Cultus	11	2007	649	120.0128				0	643	0	12280.0352	0		220.3784274	0	0	0	12500.41363	13143.41363		0.982250343
Cultus	11	2008	360	28.8658				0	272	0	1873.216633	0		62.77491512	0	0	0	1935.991548	2207.991548		0.967574799
