"","V1","V2","V3"
"b[(Intercept) Stock:Gates]","0.999593339775739","te_mar","Rhat"
"b[load_std Stock:Gates]","0.999513299237259","te_mar","Rhat"
"b[(Intercept) Stock:Harrison]","1.00025324017937","te_mar","Rhat"
"b[load_std Stock:Harrison]","1.00008598322303","te_mar","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00004396278164","te_mar","Rhat"
"b[load_std Stock:L.Shuswap]","0.999605579283527","te_mar","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999250751962704","te_mar","Rhat"
"b[load_std Stock:L.Stuart]","0.99998849745156","te_mar","Rhat"
"b[(Intercept) Stock:Nadina]","0.999664783563081","te_mar","Rhat"
"b[load_std Stock:Nadina]","0.999530048750887","te_mar","Rhat"
"b[(Intercept) Stock:Pitt]","0.999401839201022","te_mar","Rhat"
"b[load_std Stock:Pitt]","0.999853772043191","te_mar","Rhat"
"b[(Intercept) Stock:Portage]","0.999485730785835","te_mar","Rhat"
"b[load_std Stock:Portage]","0.999658258504768","te_mar","Rhat"
"b[(Intercept) Stock:Quesnel]","0.999608499869213","te_mar","Rhat"
"b[load_std Stock:Quesnel]","1.00024273293644","te_mar","Rhat"
"b[(Intercept) Stock:Raft]","0.999767271253904","te_mar","Rhat"
"b[load_std Stock:Raft]","0.999878653894278","te_mar","Rhat"
"b[(Intercept) Stock:Scotch]","0.999737563589561","te_mar","Rhat"
"b[load_std Stock:Scotch]","0.999796988565115","te_mar","Rhat"
"b[(Intercept) Stock:Seymour]","0.999556560589802","te_mar","Rhat"
"b[load_std Stock:Seymour]","0.999449422612336","te_mar","Rhat"
"b[(Intercept) Stock:Stellako]","0.999377342615407","te_mar","Rhat"
"b[load_std Stock:Stellako]","0.999565738643469","te_mar","Rhat"
"b[(Intercept) Stock:Weaver]","1.0003821095753","te_mar","Rhat"
"b[load_std Stock:Weaver]","1.00001427396158","te_mar","Rhat"
"b[(Intercept) Year:2009]","0.9998935130026","te_mar","Rhat"
"b[(Intercept) Year:2010]","1.00012687205089","te_mar","Rhat"
"b[(Intercept) Year:2011]","0.999822889963523","te_mar","Rhat"
"b[(Intercept) Year:2012]","0.999702029028438","te_mar","Rhat"
"b[(Intercept) Year:2013]","1.00112587011744","te_mar","Rhat"
"b[(Intercept) Year:2014]","0.999231605041672","te_mar","Rhat"
"b[(Intercept) Year:2015]","0.999824774099733","te_mar","Rhat"
"b[(Intercept) Year:2016]","0.999648516342496","te_mar","Rhat"
"sigma","0.999529590874152","te_mar","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00071430371868","te_mar","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00012643410687","te_mar","Rhat"
"Sigma[Stock:load_std,load_std]","0.999441661147271","te_mar","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.0037872316046","te_mar","Rhat"
"mean_PPD","1.0002785170209","te_mar","Rhat"
"log-posterior","1.00115220504638","te_mar","Rhat"
"load_std","1.0001231730712","ven","Rhat"
"b[(Intercept) Stock:Birkenhead]","1.00009766954108","ven","Rhat"
"b[load_std Stock:Birkenhead]","0.999392745172628","ven","Rhat"
"b[(Intercept) Stock:Bowron]","1.0012908735292","ven","Rhat"
"b[load_std Stock:Bowron]","1.00081945550715","ven","Rhat"
"b[(Intercept) Stock:Chilko]","1.00139423386793","ven","Rhat"
"b[load_std Stock:Chilko]","0.999247540816552","ven","Rhat"
"b[(Intercept) Stock:E.Stuart]","1.00041945899797","ven","Rhat"
"b[load_std Stock:E.Stuart]","1.00006099929538","ven","Rhat"
"b[(Intercept) Stock:Fennell]","1.00165964111932","ven","Rhat"
"b[load_std Stock:Fennell]","0.999328570807362","ven","Rhat"
"b[(Intercept) Stock:Gates]","1.00068726690477","ven","Rhat"
"b[load_std Stock:Gates]","1.00040043840219","ven","Rhat"
"b[(Intercept) Stock:Harrison]","1.00151233311062","ven","Rhat"
"b[load_std Stock:Harrison]","1.00027771628837","ven","Rhat"
"b[(Intercept) Stock:L.Shuswap]","1.00133364748429","ven","Rhat"
"b[load_std Stock:L.Shuswap]","1.00067885887108","ven","Rhat"
"b[(Intercept) Stock:L.Stuart]","0.999977229347535","ven","Rhat"
"b[load_std Stock:L.Stuart]","1.00164945566843","ven","Rhat"
"b[(Intercept) Stock:Nadina]","1.00006640521675","ven","Rhat"
"b[load_std Stock:Nadina]","0.999708297457239","ven","Rhat"
"b[(Intercept) Stock:Pitt]","0.99918340482273","ven","Rhat"
"b[load_std Stock:Pitt]","0.999535420803325","ven","Rhat"
"b[(Intercept) Stock:Portage]","0.999250298250941","ven","Rhat"
"b[load_std Stock:Portage]","0.999743709477125","ven","Rhat"
"b[(Intercept) Stock:Quesnel]","1.00045038842135","ven","Rhat"
"b[load_std Stock:Quesnel]","1.00144616087814","ven","Rhat"
"b[(Intercept) Stock:Raft]","0.999424464836924","ven","Rhat"
"b[load_std Stock:Raft]","1.00002761720298","ven","Rhat"
"b[(Intercept) Stock:Scotch]","0.999529824155027","ven","Rhat"
"b[load_std Stock:Scotch]","1.00087965313043","ven","Rhat"
"b[(Intercept) Stock:Seymour]","1.00006338022838","ven","Rhat"
"b[load_std Stock:Seymour]","0.999473604765043","ven","Rhat"
"b[(Intercept) Stock:Stellako]","1.00027888748193","ven","Rhat"
"b[load_std Stock:Stellako]","0.999816928025797","ven","Rhat"
"b[(Intercept) Stock:Weaver]","1.00070616112012","ven","Rhat"
"b[load_std Stock:Weaver]","0.999992145506268","ven","Rhat"
"b[(Intercept) Year:2009]","0.999179925850172","ven","Rhat"
"b[(Intercept) Year:2010]","1.0002957798503","ven","Rhat"
"b[(Intercept) Year:2011]","1.00057655317976","ven","Rhat"
"b[(Intercept) Year:2012]","0.999387217382985","ven","Rhat"
"b[(Intercept) Year:2013]","1.0002280289293","ven","Rhat"
"b[(Intercept) Year:2014]","1.00034534317071","ven","Rhat"
"b[(Intercept) Year:2015]","0.999487680520626","ven","Rhat"
"b[(Intercept) Year:2016]","1.00024828285335","ven","Rhat"
"sigma","0.999834647917999","ven","Rhat"
"Sigma[Stock:(Intercept),(Intercept)]","1.00343193980848","ven","Rhat"
"Sigma[Stock:load_std,(Intercept)]","1.00142633978401","ven","Rhat"
"Sigma[Stock:load_std,load_std]","1.00089610754562","ven","Rhat"
"Sigma[Year:(Intercept),(Intercept)]","1.00074088283702","ven","Rhat"
"mean_PPD","1.00033602913375","ven","Rhat"
"log-posterior","1.00604179812758","ven","Rhat"
"load_std","1766","arena2","Neff"
"b[(Intercept) Stock:Birkenhead]","2222","arena2","Neff"
"b[load_std Stock:Birkenhead]","3391","arena2","Neff"
"b[(Intercept) Stock:Bowron]","2011","arena2","Neff"
"b[load_std Stock:Bowron]","3909","arena2","Neff"
"b[(Intercept) Stock:Chilko]","2562","arena2","Neff"
"b[load_std Stock:Chilko]","5002","arena2","Neff"
"b[(Intercept) Stock:E.Stuart]","5762","arena2","Neff"
"b[load_std Stock:E.Stuart]","5186","arena2","Neff"
"b[(Intercept) Stock:Fennell]","2067","arena2","Neff"
"b[load_std Stock:Fennell]","2985","arena2","Neff"
"b[(Intercept) Stock:Gates]","1830","arena2","Neff"
"b[load_std Stock:Gates]","2085","arena2","Neff"
"b[(Intercept) Stock:Harrison]","1546","arena2","Neff"
"b[load_std Stock:Harrison]","2005","arena2","Neff"
"b[(Intercept) Stock:L.Shuswap]","4391","arena2","Neff"
"b[load_std Stock:L.Shuswap]","5744","arena2","Neff"
"b[(Intercept) Stock:L.Stuart]","2893","arena2","Neff"
"b[load_std Stock:L.Stuart]","4021","arena2","Neff"
"b[(Intercept) Stock:Nadina]","4820","arena2","Neff"
"b[load_std Stock:Nadina]","3486","arena2","Neff"
"b[(Intercept) Stock:Pitt]","2975","arena2","Neff"
"b[load_std Stock:Pitt]","1377","arena2","Neff"
"b[(Intercept) Stock:Portage]","2696","arena2","Neff"
"b[load_std Stock:Portage]","2115","arena2","Neff"
"b[(Intercept) Stock:Quesnel]","2607","arena2","Neff"
"b[load_std Stock:Quesnel]","3763","arena2","Neff"
"b[(Intercept) Stock:Raft]","5131","arena2","Neff"
"b[load_std Stock:Raft]","4616","arena2","Neff"
"b[(Intercept) Stock:Scotch]","6060","arena2","Neff"
"b[load_std Stock:Scotch]","4852","arena2","Neff"
"b[(Intercept) Stock:Seymour]","2372","arena2","Neff"
"b[load_std Stock:Seymour]","2495","arena2","Neff"
"b[(Intercept) Stock:Stellako]","3534","arena2","Neff"
"b[load_std Stock:Stellako]","4070","arena2","Neff"
"b[(Intercept) Stock:Weaver]","3789","arena2","Neff"
"b[load_std Stock:Weaver]","4799","arena2","Neff"
"b[(Intercept) Year:2009]","2742","arena2","Neff"
"b[(Intercept) Year:2010]","2935","arena2","Neff"
"b[(Intercept) Year:2011]","3898","arena2","Neff"
"b[(Intercept) Year:2012]","2521","arena2","Neff"
"b[(Intercept) Year:2013]","2911","arena2","Neff"
"b[(Intercept) Year:2014]","3456","arena2","Neff"
"b[(Intercept) Year:2015]","3079","arena2","Neff"
"b[(Intercept) Year:2016]","1795","arena2","Neff"
"sigma","2042","arena2","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1282","arena2","Neff"
"Sigma[Stock:load_std,(Intercept)]","1475","arena2","Neff"
"Sigma[Stock:load_std,load_std]","1190","arena2","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1461","arena2","Neff"
"mean_PPD","3981","arena2","Neff"
"log-posterior","671","arena2","Neff"
"load_std","1453","c_b_cys","Neff"
"b[(Intercept) Stock:Birkenhead]","2000","c_b_cys","Neff"
"b[load_std Stock:Birkenhead]","3889","c_b_cys","Neff"
"b[(Intercept) Stock:Bowron]","2314","c_b_cys","Neff"
"b[load_std Stock:Bowron]","3297","c_b_cys","Neff"
"b[(Intercept) Stock:Chilko]","3180","c_b_cys","Neff"
"b[load_std Stock:Chilko]","4360","c_b_cys","Neff"
"b[(Intercept) Stock:E.Stuart]","6040","c_b_cys","Neff"
"b[load_std Stock:E.Stuart]","4020","c_b_cys","Neff"
"b[(Intercept) Stock:Fennell]","1935","c_b_cys","Neff"
"b[load_std Stock:Fennell]","4297","c_b_cys","Neff"
"b[(Intercept) Stock:Gates]","2281","c_b_cys","Neff"
"b[load_std Stock:Gates]","4140","c_b_cys","Neff"
"b[(Intercept) Stock:Harrison]","2709","c_b_cys","Neff"
"b[load_std Stock:Harrison]","3710","c_b_cys","Neff"
"b[(Intercept) Stock:L.Shuswap]","3971","c_b_cys","Neff"
"b[load_std Stock:L.Shuswap]","4417","c_b_cys","Neff"
"b[(Intercept) Stock:L.Stuart]","4291","c_b_cys","Neff"
"b[load_std Stock:L.Stuart]","4040","c_b_cys","Neff"
"b[(Intercept) Stock:Nadina]","2872","c_b_cys","Neff"
"b[load_std Stock:Nadina]","4017","c_b_cys","Neff"
"b[(Intercept) Stock:Pitt]","5767","c_b_cys","Neff"
"b[load_std Stock:Pitt]","3125","c_b_cys","Neff"
"b[(Intercept) Stock:Portage]","3985","c_b_cys","Neff"
"b[load_std Stock:Portage]","3717","c_b_cys","Neff"
"b[(Intercept) Stock:Quesnel]","3082","c_b_cys","Neff"
"b[load_std Stock:Quesnel]","4154","c_b_cys","Neff"
"b[(Intercept) Stock:Raft]","3582","c_b_cys","Neff"
"b[load_std Stock:Raft]","3828","c_b_cys","Neff"
"b[(Intercept) Stock:Scotch]","5404","c_b_cys","Neff"
"b[load_std Stock:Scotch]","4181","c_b_cys","Neff"
"b[(Intercept) Stock:Seymour]","3792","c_b_cys","Neff"
"b[load_std Stock:Seymour]","3902","c_b_cys","Neff"
"b[(Intercept) Stock:Stellako]","4663","c_b_cys","Neff"
"b[load_std Stock:Stellako]","3414","c_b_cys","Neff"
"b[(Intercept) Stock:Weaver]","4552","c_b_cys","Neff"
"b[load_std Stock:Weaver]","3797","c_b_cys","Neff"
"b[(Intercept) Year:2009]","1507","c_b_cys","Neff"
"b[(Intercept) Year:2010]","1698","c_b_cys","Neff"
"b[(Intercept) Year:2011]","4865","c_b_cys","Neff"
"b[(Intercept) Year:2012]","4164","c_b_cys","Neff"
"b[(Intercept) Year:2013]","1953","c_b_cys","Neff"
"b[(Intercept) Year:2014]","2075","c_b_cys","Neff"
"b[(Intercept) Year:2015]","2151","c_b_cys","Neff"
"b[(Intercept) Year:2016]","1630","c_b_cys","Neff"
"sigma","4174","c_b_cys","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1321","c_b_cys","Neff"
"Sigma[Stock:load_std,(Intercept)]","3755","c_b_cys","Neff"
"Sigma[Stock:load_std,load_std]","3155","c_b_cys","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1735","c_b_cys","Neff"
"mean_PPD","4397","c_b_cys","Neff"
"log-posterior","951","c_b_cys","Neff"
"load_std","862","ce_sha","Neff"
"b[(Intercept) Stock:Birkenhead]","2186","ce_sha","Neff"
"b[load_std Stock:Birkenhead]","3223","ce_sha","Neff"
"b[(Intercept) Stock:Bowron]","2296","ce_sha","Neff"
"b[load_std Stock:Bowron]","3650","ce_sha","Neff"
"b[(Intercept) Stock:Chilko]","3007","ce_sha","Neff"
"b[load_std Stock:Chilko]","3775","ce_sha","Neff"
"b[(Intercept) Stock:E.Stuart]","5446","ce_sha","Neff"
"b[load_std Stock:E.Stuart]","3528","ce_sha","Neff"
"b[(Intercept) Stock:Fennell]","2532","ce_sha","Neff"
"b[load_std Stock:Fennell]","3588","ce_sha","Neff"
"b[(Intercept) Stock:Gates]","2016","ce_sha","Neff"
"b[load_std Stock:Gates]","3177","ce_sha","Neff"
"b[(Intercept) Stock:Harrison]","2108","ce_sha","Neff"
"b[load_std Stock:Harrison]","4363","ce_sha","Neff"
"b[(Intercept) Stock:L.Shuswap]","3253","ce_sha","Neff"
"b[load_std Stock:L.Shuswap]","2792","ce_sha","Neff"
"b[(Intercept) Stock:L.Stuart]","3777","ce_sha","Neff"
"b[load_std Stock:L.Stuart]","3170","ce_sha","Neff"
"b[(Intercept) Stock:Nadina]","3666","ce_sha","Neff"
"b[load_std Stock:Nadina]","3986","ce_sha","Neff"
"b[(Intercept) Stock:Pitt]","5338","ce_sha","Neff"
"b[load_std Stock:Pitt]","3915","ce_sha","Neff"
"b[(Intercept) Stock:Portage]","3930","ce_sha","Neff"
"b[load_std Stock:Portage]","4159","ce_sha","Neff"
"b[(Intercept) Stock:Quesnel]","3194","ce_sha","Neff"
"b[load_std Stock:Quesnel]","3405","ce_sha","Neff"
"b[(Intercept) Stock:Raft]","5002","ce_sha","Neff"
"b[load_std Stock:Raft]","3929","ce_sha","Neff"
"b[(Intercept) Stock:Scotch]","5692","ce_sha","Neff"
"b[load_std Stock:Scotch]","3826","ce_sha","Neff"
"b[(Intercept) Stock:Seymour]","3561","ce_sha","Neff"
"b[load_std Stock:Seymour]","3525","ce_sha","Neff"
"b[(Intercept) Stock:Stellako]","4102","ce_sha","Neff"
"b[load_std Stock:Stellako]","3117","ce_sha","Neff"
"b[(Intercept) Stock:Weaver]","3770","ce_sha","Neff"
"b[load_std Stock:Weaver]","3856","ce_sha","Neff"
"b[(Intercept) Year:2009]","898","ce_sha","Neff"
"b[(Intercept) Year:2010]","1979","ce_sha","Neff"
"b[(Intercept) Year:2011]","1847","ce_sha","Neff"
"b[(Intercept) Year:2012]","1196","ce_sha","Neff"
"b[(Intercept) Year:2013]","1220","ce_sha","Neff"
"b[(Intercept) Year:2014]","963","ce_sha","Neff"
"b[(Intercept) Year:2015]","1531","ce_sha","Neff"
"b[(Intercept) Year:2016]","4133","ce_sha","Neff"
"sigma","3531","ce_sha","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1432","ce_sha","Neff"
"Sigma[Stock:load_std,(Intercept)]","3167","ce_sha","Neff"
"Sigma[Stock:load_std,load_std]","2320","ce_sha","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1279","ce_sha","Neff"
"mean_PPD","4279","ce_sha","Neff"
"log-posterior","924","ce_sha","Neff"
"load_std","1272","de_sal","Neff"
"b[(Intercept) Stock:Birkenhead]","1745","de_sal","Neff"
"b[load_std Stock:Birkenhead]","1780","de_sal","Neff"
"b[(Intercept) Stock:Bowron]","2191","de_sal","Neff"
"b[load_std Stock:Bowron]","4380","de_sal","Neff"
"b[(Intercept) Stock:Chilko]","3197","de_sal","Neff"
"b[load_std Stock:Chilko]","3851","de_sal","Neff"
"b[(Intercept) Stock:E.Stuart]","6167","de_sal","Neff"
"b[load_std Stock:E.Stuart]","4641","de_sal","Neff"
"b[(Intercept) Stock:Fennell]","1655","de_sal","Neff"
"b[load_std Stock:Fennell]","3209","de_sal","Neff"
"b[(Intercept) Stock:Gates]","1742","de_sal","Neff"
"b[load_std Stock:Gates]","1468","de_sal","Neff"
"b[(Intercept) Stock:Harrison]","2377","de_sal","Neff"
"b[load_std Stock:Harrison]","5884","de_sal","Neff"
"b[(Intercept) Stock:L.Shuswap]","3549","de_sal","Neff"
"b[load_std Stock:L.Shuswap]","4370","de_sal","Neff"
"b[(Intercept) Stock:L.Stuart]","3841","de_sal","Neff"
"b[load_std Stock:L.Stuart]","5443","de_sal","Neff"
"b[(Intercept) Stock:Nadina]","3823","de_sal","Neff"
"b[load_std Stock:Nadina]","3242","de_sal","Neff"
"b[(Intercept) Stock:Pitt]","4576","de_sal","Neff"
"b[load_std Stock:Pitt]","1290","de_sal","Neff"
"b[(Intercept) Stock:Portage]","3532","de_sal","Neff"
"b[load_std Stock:Portage]","2014","de_sal","Neff"
"b[(Intercept) Stock:Quesnel]","3003","de_sal","Neff"
"b[load_std Stock:Quesnel]","3882","de_sal","Neff"
"b[(Intercept) Stock:Raft]","4555","de_sal","Neff"
"b[load_std Stock:Raft]","4384","de_sal","Neff"
"b[(Intercept) Stock:Scotch]","5412","de_sal","Neff"
"b[load_std Stock:Scotch]","4965","de_sal","Neff"
"b[(Intercept) Stock:Seymour]","3323","de_sal","Neff"
"b[load_std Stock:Seymour]","3504","de_sal","Neff"
"b[(Intercept) Stock:Stellako]","4044","de_sal","Neff"
"b[load_std Stock:Stellako]","2572","de_sal","Neff"
"b[(Intercept) Stock:Weaver]","4084","de_sal","Neff"
"b[load_std Stock:Weaver]","5063","de_sal","Neff"
"b[(Intercept) Year:2009]","1758","de_sal","Neff"
"b[(Intercept) Year:2010]","4490","de_sal","Neff"
"b[(Intercept) Year:2011]","1640","de_sal","Neff"
"b[(Intercept) Year:2012]","1329","de_sal","Neff"
"b[(Intercept) Year:2013]","1814","de_sal","Neff"
"b[(Intercept) Year:2014]","1868","de_sal","Neff"
"b[(Intercept) Year:2015]","1784","de_sal","Neff"
"b[(Intercept) Year:2016]","1423","de_sal","Neff"
"sigma","2048","de_sal","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1034","de_sal","Neff"
"Sigma[Stock:load_std,(Intercept)]","2220","de_sal","Neff"
"Sigma[Stock:load_std,load_std]","1197","de_sal","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1189","de_sal","Neff"
"mean_PPD","3987","de_sal","Neff"
"log-posterior","657","de_sal","Neff"
"load_std","1276","fa_mar","Neff"
"b[(Intercept) Stock:Birkenhead]","2508","fa_mar","Neff"
"b[load_std Stock:Birkenhead]","3163","fa_mar","Neff"
"b[(Intercept) Stock:Bowron]","1924","fa_mar","Neff"
"b[load_std Stock:Bowron]","3755","fa_mar","Neff"
"b[(Intercept) Stock:Chilko]","3220","fa_mar","Neff"
"b[load_std Stock:Chilko]","4429","fa_mar","Neff"
"b[(Intercept) Stock:E.Stuart]","5029","fa_mar","Neff"
"b[load_std Stock:E.Stuart]","4382","fa_mar","Neff"
"b[(Intercept) Stock:Fennell]","1997","fa_mar","Neff"
"b[load_std Stock:Fennell]","3477","fa_mar","Neff"
"b[(Intercept) Stock:Gates]","1672","fa_mar","Neff"
"b[load_std Stock:Gates]","2354","fa_mar","Neff"
"b[(Intercept) Stock:Harrison]","1705","fa_mar","Neff"
"b[load_std Stock:Harrison]","2868","fa_mar","Neff"
"b[(Intercept) Stock:L.Shuswap]","3349","fa_mar","Neff"
"b[load_std Stock:L.Shuswap]","5033","fa_mar","Neff"
"b[(Intercept) Stock:L.Stuart]","3020","fa_mar","Neff"
"b[load_std Stock:L.Stuart]","3261","fa_mar","Neff"
"b[(Intercept) Stock:Nadina]","3930","fa_mar","Neff"
"b[load_std Stock:Nadina]","3197","fa_mar","Neff"
"b[(Intercept) Stock:Pitt]","3128","fa_mar","Neff"
"b[load_std Stock:Pitt]","1516","fa_mar","Neff"
"b[(Intercept) Stock:Portage]","2705","fa_mar","Neff"
"b[load_std Stock:Portage]","2556","fa_mar","Neff"
"b[(Intercept) Stock:Quesnel]","2952","fa_mar","Neff"
"b[load_std Stock:Quesnel]","4236","fa_mar","Neff"
"b[(Intercept) Stock:Raft]","4716","fa_mar","Neff"
"b[load_std Stock:Raft]","4709","fa_mar","Neff"
"b[(Intercept) Stock:Scotch]","5335","fa_mar","Neff"
"b[load_std Stock:Scotch]","5156","fa_mar","Neff"
"b[(Intercept) Stock:Seymour]","3012","fa_mar","Neff"
"b[load_std Stock:Seymour]","2674","fa_mar","Neff"
"b[(Intercept) Stock:Stellako]","4266","fa_mar","Neff"
"b[load_std Stock:Stellako]","4095","fa_mar","Neff"
"b[(Intercept) Stock:Weaver]","3520","fa_mar","Neff"
"b[load_std Stock:Weaver]","5384","fa_mar","Neff"
"b[(Intercept) Year:2009]","2569","fa_mar","Neff"
"b[(Intercept) Year:2010]","2338","fa_mar","Neff"
"b[(Intercept) Year:2011]","2298","fa_mar","Neff"
"b[(Intercept) Year:2012]","2462","fa_mar","Neff"
"b[(Intercept) Year:2013]","2914","fa_mar","Neff"
"b[(Intercept) Year:2014]","2915","fa_mar","Neff"
"b[(Intercept) Year:2015]","2466","fa_mar","Neff"
"b[(Intercept) Year:2016]","1303","fa_mar","Neff"
"sigma","1919","fa_mar","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1373","fa_mar","Neff"
"Sigma[Stock:load_std,(Intercept)]","1755","fa_mar","Neff"
"Sigma[Stock:load_std,load_std]","1582","fa_mar","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1414","fa_mar","Neff"
"mean_PPD","4120","fa_mar","Neff"
"log-posterior","781","fa_mar","Neff"
"load_std","1321","fl_psy","Neff"
"b[(Intercept) Stock:Birkenhead]","2480","fl_psy","Neff"
"b[load_std Stock:Birkenhead]","3985","fl_psy","Neff"
"b[(Intercept) Stock:Bowron]","2695","fl_psy","Neff"
"b[load_std Stock:Bowron]","3612","fl_psy","Neff"
"b[(Intercept) Stock:Chilko]","3520","fl_psy","Neff"
"b[load_std Stock:Chilko]","4002","fl_psy","Neff"
"b[(Intercept) Stock:E.Stuart]","5310","fl_psy","Neff"
"b[load_std Stock:E.Stuart]","4197","fl_psy","Neff"
"b[(Intercept) Stock:Fennell]","2540","fl_psy","Neff"
"b[load_std Stock:Fennell]","3659","fl_psy","Neff"
"b[(Intercept) Stock:Gates]","2809","fl_psy","Neff"
"b[load_std Stock:Gates]","4465","fl_psy","Neff"
"b[(Intercept) Stock:Harrison]","2878","fl_psy","Neff"
"b[load_std Stock:Harrison]","4016","fl_psy","Neff"
"b[(Intercept) Stock:L.Shuswap]","4338","fl_psy","Neff"
"b[load_std Stock:L.Shuswap]","3988","fl_psy","Neff"
"b[(Intercept) Stock:L.Stuart]","4184","fl_psy","Neff"
"b[load_std Stock:L.Stuart]","3727","fl_psy","Neff"
"b[(Intercept) Stock:Nadina]","4596","fl_psy","Neff"
"b[load_std Stock:Nadina]","4534","fl_psy","Neff"
"b[(Intercept) Stock:Pitt]","6077","fl_psy","Neff"
"b[load_std Stock:Pitt]","3455","fl_psy","Neff"
"b[(Intercept) Stock:Portage]","4112","fl_psy","Neff"
"b[load_std Stock:Portage]","3966","fl_psy","Neff"
"b[(Intercept) Stock:Quesnel]","2930","fl_psy","Neff"
"b[load_std Stock:Quesnel]","3595","fl_psy","Neff"
"b[(Intercept) Stock:Raft]","5550","fl_psy","Neff"
"b[load_std Stock:Raft]","3995","fl_psy","Neff"
"b[(Intercept) Stock:Scotch]","6647","fl_psy","Neff"
"b[load_std Stock:Scotch]","4262","fl_psy","Neff"
"b[(Intercept) Stock:Seymour]","5160","fl_psy","Neff"
"b[load_std Stock:Seymour]","3895","fl_psy","Neff"
"b[(Intercept) Stock:Stellako]","5470","fl_psy","Neff"
"b[load_std Stock:Stellako]","3699","fl_psy","Neff"
"b[(Intercept) Stock:Weaver]","3677","fl_psy","Neff"
"b[load_std Stock:Weaver]","3907","fl_psy","Neff"
"b[(Intercept) Year:2009]","1636","fl_psy","Neff"
"b[(Intercept) Year:2010]","1347","fl_psy","Neff"
"b[(Intercept) Year:2011]","1706","fl_psy","Neff"
"b[(Intercept) Year:2012]","1634","fl_psy","Neff"
"b[(Intercept) Year:2013]","3282","fl_psy","Neff"
"b[(Intercept) Year:2014]","1623","fl_psy","Neff"
"b[(Intercept) Year:2015]","2127","fl_psy","Neff"
"b[(Intercept) Year:2016]","1419","fl_psy","Neff"
"sigma","4675","fl_psy","Neff"
"Sigma[Stock:(Intercept),(Intercept)]","1476","fl_psy","Neff"
"Sigma[Stock:load_std,(Intercept)]","4022","fl_psy","Neff"
"Sigma[Stock:load_std,load_std]","3094","fl_psy","Neff"
"Sigma[Year:(Intercept),(Intercept)]","1644","fl_psy","Neff"
"mean_PPD","3915","fl_psy","Neff"
"log-posterior","1120","fl_psy","Neff"
"load_std","1405","ic_hof","Neff"
"b[(Intercept) Stock:Birkenhead]","2422","ic_hof","Neff"
"b[load_std Stock:Birkenhead]","2958","ic_hof","Neff"
"b[(Intercept) Stock:Bowron]","1979","ic_hof","Neff"
"b[load_std Stock:Bowron]","4120","ic_hof","Neff"
"b[(Intercept) Stock:Chilko]","2234","ic_hof","Neff"
"b[load_std Stock:Chilko]","4922","ic_hof","Neff"
"b[(Intercept) Stock:E.Stuart]","5262","ic_hof","Neff"
"b[load_std Stock:E.Stuart]","4657","ic_hof","Neff"
"b[(Intercept) Stock:Fennell]","1884","ic_hof","Neff"
"b[load_std Stock:Fennell]","3056","ic_hof","Neff"
"b[(Intercept) Stock:Gates]","1666","ic_hof","Neff"
"b[load_std Stock:Gates]","1879","ic_hof","Neff"
"b[(Intercept) Stock:Harrison]","1804","ic_hof","Neff"
"b[load_std Stock:Harrison]","2001","ic_hof","Neff"
"b[(Intercept) Stock:L.Shuswap]","3451","ic_hof","Neff"
"b[load_std Stock:L.Shuswap]","4892","ic_hof","Neff"
"b[(Intercept) Stock:L.Stuart]","2600","ic_hof","Neff"
"b[load_std Stock:L.Stuart]","2912","ic_hof","Neff"
"b[(Intercept) Stock:Nadina]","4246","ic_hof","Neff"
"b[load_std Stock:Nadina]","3494","ic_hof","Neff"
"b[(Intercept) Stock:Pitt]","2510","ic_hof","Neff"
"b[load_std Stock:Pitt]","1393","ic_hof","Neff"
"b[(Intercept) Stock:Portage]","2464","ic_hof","Neff"
"b[load_std Stock:Portage]","2059","ic_hof","Neff"
"b[(Intercept) Stock:Quesnel]","2937","ic_hof","Neff"
"b[load_std Stock:Quesnel]","4503","ic_hof","Neff"
"b[(Intercept) Stock:Raft]","4546","ic_hof","Neff"
"b[load_std Stock:Raft]","4616","ic_hof","Neff"
"b[(Intercept) Stock:Scotch]","4698","ic_hof","Neff"
"b[load_std Stock:Scotch]","5432","ic_hof","Neff"
"b[(Intercept) Stock:Seymour]","2461","ic_hof","Neff"
"b[load_std Stock:Seymour]","2320","ic_hof","Neff"
"b[(Intercept) Stock:Stellako]","3319","ic_hof","Neff"
"b[load_std Stock:Stellako]","3294","ic_hof","Neff"
"b[(Intercept) Stock:Weaver]","3213","ic_hof","Neff"
"b[load_std Stock:Weaver]","5617","ic_hof","Neff"
