"","X","X5","X25","X40","X60","X75","X90","agent","stock"
"332","b.load_std.Stock.L.Shuswap.",-0.607843145877864,-0.207892833703258,-0.0621680686113217,0.115553715154741,0.274855620367848,0.516504938402597,"rlo","L.Shuswap"
"333","b.load_std.Stock.L.Stuart.",-0.628182221471308,-0.247317762414783,-0.0886425964936016,0.0902610239982476,0.226647114157648,0.461468692396324,"rlo","L.Stuart"
"334","b.load_std.Stock.Nadina.",-0.670252761552865,-0.268943067036845,-0.109511850001001,0.0709444377553599,0.215942119633078,0.46360479821962,"rlo","Nadina"
"335","b.load_std.Stock.Pitt.",-0.610009912431966,-0.197617049016959,-0.04876129396851,0.126669354967875,0.275223170630724,0.512225393889144,"rlo","Pitt"
"336","b.load_std.Stock.Portage.",-0.658758871579017,-0.265319379321133,-0.109785448608545,0.0703251689470953,0.215787105608943,0.443774559362344,"rlo","Portage"
"337","b.load_std.Stock.Quesnel.",-0.684862942887111,-0.298583399982813,-0.131454365700378,0.0393968288112644,0.189234444053809,0.408828446698106,"rlo","Quesnel"
"338","b.load_std.Stock.Raft.",-0.664702913440271,-0.270007506408721,-0.105305108379928,0.0749937624320563,0.206336391065958,0.430724157166525,"rlo","Raft"
"339","b.load_std.Stock.Scotch.",-0.603533119901781,-0.198835502504932,-0.0597057872232536,0.119859396699327,0.261428166116479,0.494620789363959,"rlo","Scotch"
"340","b.load_std.Stock.Seymour.",-0.660624336525083,-0.25475232477034,-0.0994504536339332,0.0777897885420713,0.208181916755005,0.448463282723456,"rlo","Seymour"
"341","b.load_std.Stock.Stellako.",-0.653056659770392,-0.265157884315345,-0.102293374783899,0.0736745341226323,0.214193448874756,0.447725600718647,"rlo","Stellako"
"342","b.load_std.Stock.Weaver.",-0.56133300194233,-0.153712524089535,-0.00227954555469057,0.177217736858936,0.348251411011978,0.57540561102187,"rlo","Weaver"
"343","load_std",-0.539360663179026,-0.16954571973891,-0.0278061485976586,0.150384060993912,0.281934221251055,0.521866621761403,"sch","Global"
"344","b.load_std.Stock.Birkenhead.",-0.998052157485786,-0.544223074825693,-0.348153186794337,-0.115512306865671,0.0482830802677063,0.319074088641419,"sch","Birkenhead"
"345","b.load_std.Stock.Bowron.",-0.55022264335192,-0.141185340715462,0.0180850124516738,0.226500168414856,0.379952575058134,0.648564854892734,"sch","Bowron"
"346","b.load_std.Stock.Chilko.",-0.503725799554314,-0.111018821723803,0.0476812018387889,0.255031537121331,0.432014258881093,0.690635829181731,"sch","Chilko"
"347","b.load_std.Stock.E.Stuart.",-0.663098867038667,-0.25858980726222,-0.0910224555868571,0.114372060296925,0.275948310735314,0.556674740722379,"sch","E.Stuart"
"348","b.load_std.Stock.Fennell.",-0.462570995084079,-0.06913069403071,0.0886754021517442,0.292910173475638,0.472064366034072,0.754516714217055,"sch","Fennell"
"349","b.load_std.Stock.Gates.",-1.08984850286778,-0.600794502400647,-0.416122308019516,-0.178355001275765,0.0054244898505165,0.257925460298779,"sch","Gates"
"350","b.load_std.Stock.Harrison.",-0.738991114705496,-0.31342913780785,-0.147813319064277,0.0508290673060857,0.228131321978252,0.496676360106016,"sch","Harrison"
"351","b.load_std.Stock.L.Shuswap.",-0.631434561491471,-0.239269611660679,-0.0779643413308657,0.127387210439691,0.309260357501411,0.568569548918065,"sch","L.Shuswap"
"352","b.load_std.Stock.L.Stuart.",-0.55326200166916,-0.122230838670664,0.0254987412332124,0.246959565450188,0.432560597991141,0.690085811370825,"sch","L.Stuart"
"353","b.load_std.Stock.Nadina.",-0.445725364243855,-0.0522177468313823,0.122921920251323,0.332013253943901,0.535601657791677,0.818673338846396,"sch","Nadina"
"354","b.load_std.Stock.Pitt.",-1.22220456761588,-0.705058727513548,-0.504666976505608,-0.259557041534384,-0.0623117032507869,0.192247052056536,"sch","Pitt"
"355","b.load_std.Stock.Portage.",-0.330264373933233,0.0442345369691114,0.222019232036414,0.429702453327275,0.637348009851108,0.930427911736607,"sch","Portage"
"356","b.load_std.Stock.Quesnel.",-0.507161822398327,-0.0713660465946699,0.0874727946158979,0.292272194521724,0.47820485036507,0.739953806135106,"sch","Quesnel"
"357","b.load_std.Stock.Raft.",-0.556857633286363,-0.16962871329934,0.000990681666763934,0.196564622728545,0.360601769852728,0.617403340834882,"sch","Raft"
"358","b.load_std.Stock.Scotch.",-0.610219381545905,-0.184465405034349,-0.024418092692691,0.163562265629902,0.330695704094734,0.5984405739837,"sch","Scotch"
"359","b.load_std.Stock.Seymour.",-0.474823847236481,-0.0681461540707907,0.102350726485071,0.3190719239563,0.504982572198343,0.772731428516807,"sch","Seymour"
"360","b.load_std.Stock.Stellako.",-0.422524495233908,-0.0238135194057284,0.147016327573688,0.373199667342367,0.538543566948216,0.796975068203913,"sch","Stellako"
"361","b.load_std.Stock.Weaver.",-0.692766928674109,-0.244736766003751,-0.080222731740064,0.115144793537824,0.285828649657156,0.533292602276631,"sch","Weaver"
"362","load_std",-0.722591495179323,-0.347241296117597,-0.194583895907521,-0.0223966867786392,0.11704576978039,0.3377086123505,"sp_des","Global"
"363","b.load_std.Stock.Birkenhead.",-0.863715836583022,-0.439184501194453,-0.26989026868749,-0.0871520643957598,0.0666129682181591,0.302271909861391,"sp_des","Birkenhead"
"364","b.load_std.Stock.Bowron.",-0.687788255468656,-0.292144188493119,-0.119174960431029,0.0660027834261064,0.215995240228751,0.464738115103796,"sp_des","Bowron"
"365","b.load_std.Stock.Chilko.",-0.75124847838399,-0.350882196900297,-0.207677786385333,-0.00375091775622593,0.161664231605768,0.408434910760157,"sp_des","Chilko"
"366","b.load_std.Stock.E.Stuart.",-0.722810291399419,-0.338705855207621,-0.186395456153085,0.00837180577648562,0.158515251387739,0.42857159239171,"sp_des","E.Stuart"
"367","b.load_std.Stock.Fennell.",-0.69462212995751,-0.293562621609996,-0.136253834494598,0.0542539629590214,0.204295748168869,0.444962660377662,"sp_des","Fennell"
"368","b.load_std.Stock.Gates.",-0.941751203658848,-0.494017115924242,-0.336022697973943,-0.132803988070045,0.0285270788530659,0.286245121840857,"sp_des","Gates"
"369","b.load_std.Stock.Harrison.",-0.935609660425959,-0.511311084399477,-0.352298077464448,-0.148418489429632,0.022111189376852,0.265039352031886,"sp_des","Harrison"
"370","b.load_std.Stock.L.Shuswap.",-0.740277469059252,-0.348845540150031,-0.193221917063276,-0.00704929083141228,0.147446392158281,0.411989382036084,"sp_des","L.Shuswap"
"371","b.load_std.Stock.L.Stuart.",-0.69137190490224,-0.312550891039387,-0.146295409505451,0.062375914261618,0.214720181980645,0.457464046191076,"sp_des","L.Stuart"
"372","b.load_std.Stock.Nadina.",-0.666085877922708,-0.296280940329873,-0.122665804653369,0.0779686632619181,0.243380960253922,0.494861313705062,"sp_des","Nadina"
"373","b.load_std.Stock.Pitt.",-1.20072987447764,-0.677754502858775,-0.484693620491747,-0.268336154979261,-0.0868273793115944,0.158403366145486,"sp_des","Pitt"
"374","b.load_std.Stock.Portage.",-0.613585897422104,-0.238664655746706,-0.0784106226255952,0.121723688293826,0.284937993243487,0.530051327770521,"sp_des","Portage"
"375","b.load_std.Stock.Quesnel.",-0.683260203378134,-0.283856387913558,-0.134598180149099,0.0660437070535495,0.219686480652808,0.473579800906937,"sp_des","Quesnel"
"376","b.load_std.Stock.Raft.",-0.795491910615696,-0.380932969145184,-0.229226517723117,-0.0356699752753016,0.111045941107533,0.353086359570354,"sp_des","Raft"
"377","b.load_std.Stock.Scotch.",-0.721614438036728,-0.333956595807727,-0.178006991965562,0.00617229370342075,0.162950725215,0.398285197646655,"sp_des","Scotch"
"378","b.load_std.Stock.Seymour.",-0.653623002736642,-0.263850995027243,-0.0991404475487146,0.0928188189459339,0.245329815706595,0.494603558195289,"sp_des","Seymour"
"379","b.load_std.Stock.Stellako.",-0.695538708997131,-0.315380101559667,-0.155409008395835,0.0349327624725696,0.190117523157994,0.433776640226747,"sp_des","Stellako"
"380","b.load_std.Stock.Weaver.",-0.73259217804869,-0.358749594131876,-0.204268467340887,-0.00281292460896172,0.149554525319765,0.377941867401863,"sp_des","Weaver"
"381","load_std",-0.701461471008038,-0.346616543866092,-0.204197411814152,-0.0270946769304268,0.116991688578794,0.340414068789488,"te_bry","Global"
"382","b.load_std.Stock.Birkenhead.",-0.716717132946461,-0.357886861801739,-0.199564414826297,-0.0160102569052118,0.12978197688932,0.372802775384438,"te_bry","Birkenhead"
"383","b.load_std.Stock.Bowron.",-0.706923256756634,-0.319030239716188,-0.172860508855807,0.00273056945106181,0.152487980087795,0.395934324796101,"te_bry","Bowron"
"384","b.load_std.Stock.Chilko.",-0.710565799997839,-0.340558096492515,-0.184331277315511,0.00624748143578399,0.158513958302798,0.406936536302818,"te_bry","Chilko"
"385","b.load_std.Stock.E.Stuart.",-0.69739081191718,-0.291226314775511,-0.141725679645295,0.0412453834954489,0.199333275386117,0.458241695209374,"te_bry","E.Stuart"
"386","b.load_std.Stock.Fennell.",-0.729160356767156,-0.364367556620971,-0.205061332308312,-0.0161015714455716,0.119115858717849,0.353637585465036,"te_bry","Fennell"
"387","b.load_std.Stock.Gates.",-0.785175792610314,-0.39074746247446,-0.232857458137701,-0.045504286239363,0.0982337948288517,0.320645637968039,"te_bry","Gates"
"388","b.load_std.Stock.Harrison.",-0.766489425655234,-0.392135046071243,-0.229557990217311,-0.0504942563418427,0.105501139645737,0.328836056398166,"te_bry","Harrison"
"389","b.load_std.Stock.L.Shuswap.",-0.805144063659049,-0.416398548620986,-0.254362201940533,-0.0780428952144853,0.0732368512795991,0.294077425758551,"te_bry","L.Shuswap"
"390","b.load_std.Stock.L.Stuart.",-0.710703328521656,-0.331568455580417,-0.181356206761875,0.00691549045072701,0.153362265763107,0.397810834744042,"te_bry","L.Stuart"
"391","b.load_std.Stock.Nadina.",-0.717170925454084,-0.349423300264716,-0.191313739263734,-0.000670271383818084,0.145490101642531,0.382299979934496,"te_bry","Nadina"
"392","b.load_std.Stock.Pitt.",-0.737680893164431,-0.360878799002513,-0.216586328453978,-0.0322640212295059,0.115915188723604,0.339341452642128,"te_bry","Pitt"
"393","b.load_std.Stock.Portage.",-0.754125039134386,-0.385757874706507,-0.230605615184619,-0.0471662558094369,0.108896602381501,0.319504286371222,"te_bry","Portage"
"394","b.load_std.Stock.Quesnel.",-0.766998263630192,-0.386992989653289,-0.226928379688009,-0.0455576467954332,0.109614529674777,0.314502286217966,"te_bry","Quesnel"
"395","b.load_std.Stock.Raft.",-0.715448588391772,-0.335353218048934,-0.180464898681101,0.00151107955784392,0.133035042935813,0.382391085742678,"te_bry","Raft"
"396","b.load_std.Stock.Scotch.",-0.740281227289821,-0.359965929160914,-0.209673816249537,-0.0372980788019631,0.120042517139466,0.346048323360312,"te_bry","Scotch"
"397","b.load_std.Stock.Seymour.",-0.69949773433149,-0.322121715205906,-0.170896375399327,0.0140069284036262,0.170701703603509,0.432542168360796,"te_bry","Seymour"
"398","b.load_std.Stock.Stellako.",-0.733288113424718,-0.337521422638204,-0.193351137698745,0.000406727468715534,0.143787610159332,0.385232363112201,"te_bry","Stellako"
"399","b.load_std.Stock.Weaver.",-0.82361748513221,-0.441922463804368,-0.293946492223965,-0.108515247640321,0.0481162035385742,0.268567755919266,"te_bry","Weaver"
"400","load_std",-1.02139829454339,-0.712117209757818,-0.591689155757475,-0.457269768832728,-0.339553384279369,-0.143741732591245,"te_mar","Global"
"401","b.load_std.Stock.Birkenhead.",-1.01744088978598,-0.699398622484585,-0.566589303093315,-0.419922037761598,-0.286715964721312,-0.0874290037157431,"te_mar","Birkenhead"
"402","b.load_std.Stock.Bowron.",-1.11336150029984,-0.768486795384411,-0.637151675884463,-0.493377906201329,-0.36274791479141,-0.157682153921802,"te_mar","Bowron"
"403","b.load_std.Stock.Chilko.",-1.0701566307374,-0.74220186005051,-0.618009273471764,-0.460166046768354,-0.339892328488284,-0.142502626675047,"te_mar","Chilko"
"404","b.load_std.Stock.E.Stuart.",-1.10842812245172,-0.766719655762345,-0.631877065746056,-0.486534130680079,-0.352355736196116,-0.161270595924636,"te_mar","E.Stuart"
"405","b.load_std.Stock.Fennell.",-1.07176118483105,-0.73289990946151,-0.604606163991356,-0.457524571171961,-0.323561094563502,-0.138474103572284,"te_mar","Fennell"
"406","b.load_std.Stock.Gates.",-1.01659559146591,-0.690854336924795,-0.563285997745133,-0.404362976193456,-0.2725660606389,-0.0566775687322804,"te_mar","Gates"
"407","b.load_std.Stock.Harrison.",-1.08754427338474,-0.734360877329461,-0.613718407491004,-0.458738084495271,-0.332700880834523,-0.144520633749993,"te_mar","Harrison"
"408","b.load_std.Stock.L.Shuswap.",-1.14017664636149,-0.781934971723427,-0.648094190641178,-0.498347876787107,-0.374124411180946,-0.167739058066173,"te_mar","L.Shuswap"
"409","b.load_std.Stock.L.Stuart.",-1.00821867437051,-0.677829740939541,-0.553836165093635,-0.408177263595127,-0.276874963929758,-0.0626932810096821,"te_mar","L.Stuart"
"410","b.load_std.Stock.Nadina.",-1.09488667424212,-0.756050641456175,-0.626110729871966,-0.483546549490552,-0.360216305212417,-0.158175355759821,"te_mar","Nadina"
"411","b.load_std.Stock.Pitt.",-1.01964668811966,-0.698884123496476,-0.575385001788562,-0.426369053458656,-0.296589098649987,-0.0990177288574682,"te_mar","Pitt"
"412","b.load_std.Stock.Portage.",-1.03650403228858,-0.712082586667177,-0.586906061185521,-0.442213570953049,-0.312943853075972,-0.106960446341475,"te_mar","Portage"
"413","b.load_std.Stock.Quesnel.",-1.0396096502348,-0.707943621289076,-0.584061001925993,-0.431011350940878,-0.295978361777011,-0.103833888802566,"te_mar","Quesnel"
"414","b.load_std.Stock.Raft.",-1.05308921327948,-0.727980941746886,-0.609401634689465,-0.455991433272901,-0.329383161750011,-0.138736428939953,"te_mar","Raft"
"415","b.load_std.Stock.Scotch.",-1.06887806343105,-0.737430528257613,-0.613784875383068,-0.463185596920773,-0.34593284454087,-0.140625100122073,"te_mar","Scotch"
"416","b.load_std.Stock.Seymour.",-1.07153093187095,-0.747919671367384,-0.617142875636914,-0.47230220293213,-0.332645792985571,-0.135478707650795,"te_mar","Seymour"
"417","b.load_std.Stock.Stellako.",-1.02822854317572,-0.71136498164696,-0.57838095698469,-0.439291501068921,-0.304375730316002,-0.111407553555032,"te_mar","Stellako"
"418","b.load_std.Stock.Weaver.",-0.98315830880201,-0.670133655716097,-0.548231742219637,-0.392294818479471,-0.256901793118138,-0.0468124275739171,"te_mar","Weaver"
"419","load_std",-0.344169167397261,0.0299465220039289,0.160997559144389,0.331187167768269,0.467213441405987,0.684444967782724,"ven","Global"
"420","b.load_std.Stock.Birkenhead.",-0.350141899658944,0.0208056117242306,0.166716520221708,0.344501588467494,0.494187669899726,0.731188199531154,"ven","Birkenhead"
"421","b.load_std.Stock.Bowron.",-0.385614872385118,-0.0234771839299612,0.122396066138074,0.298057476988705,0.451451052002154,0.671430089814065,"ven","Bowron"
"422","b.load_std.Stock.Chilko.",-0.412166415274393,-0.0302769276051996,0.108250282321781,0.297041835843477,0.444290049642586,0.670721355151458,"ven","Chilko"
"423","b.load_std.Stock.E.Stuart.",-0.324507203273588,0.0180118950174249,0.184006121275098,0.363173708665601,0.510414560010255,0.731338606675748,"ven","E.Stuart"
"424","b.load_std.Stock.Fennell.",-0.314765323275355,0.0399652859554007,0.18977826418313,0.373387302178223,0.52609013855321,0.751475657630574,"ven","Fennell"
"425","b.load_std.Stock.Gates.",-0.358521730404762,0.014224992453809,0.162287250656961,0.335269144205076,0.482108390806774,0.71265586204673,"ven","Gates"
"426","b.load_std.Stock.Harrison.",-0.347721025714723,0.0170635356708398,0.177199058082464,0.352240890210694,0.504328972770276,0.732460072745762,"ven","Harrison"
"427","b.load_std.Stock.L.Shuswap.",-0.284622077355929,0.0701350441819864,0.2099575951274,0.39861121789151,0.549966702703033,0.783730355942525,"ven","L.Shuswap"
"428","b.load_std.Stock.L.Stuart.",-0.371714108898695,-0.0166672459563514,0.12874748504601,0.303765535326561,0.4578680978863,0.680409537557145,"ven","L.Stuart"
"429","b.load_std.Stock.Nadina.",-0.39947060809739,-0.00221805817984323,0.145208566506903,0.324946784646247,0.458665402471741,0.683995659992813,"ven","Nadina"
"430","b.load_std.Stock.Pitt.",-0.348079497887888,0.0306681837377985,0.164770018429404,0.349729875138292,0.496413928998489,0.726143970199109,"ven","Pitt"
"431","b.load_std.Stock.Portage.",-0.387619205540293,-0.0171129415918441,0.126901099654941,0.302947684620774,0.457152493980465,0.691284774020184,"ven","Portage"
"432","b.load_std.Stock.Quesnel.",-0.404483052302439,-0.0415394258764835,0.10331172435901,0.272496534644227,0.442495932382008,0.661097241991078,"ven","Quesnel"
"433","b.load_std.Stock.Raft.",-0.388170289395055,-0.0076291729769735,0.139323028513737,0.311338924345849,0.456603345643724,0.695556619268865,"ven","Raft"
"434","b.load_std.Stock.Scotch.",-0.322275712893523,0.0468619663171285,0.189429052552837,0.36363351250839,0.512745291364308,0.743056515096553,"ven","Scotch"
"435","b.load_std.Stock.Seymour.",-0.360344850452307,0.00674246097689337,0.14127804124703,0.32099070824195,0.473897829209777,0.70391898627723,"ven","Seymour"
"436","b.load_std.Stock.Stellako.",-0.383690387160587,-0.0247334764798115,0.117592583986038,0.29859172669977,0.448515424306539,0.665834442980706,"ven","Stellako"
"437","b.load_std.Stock.Weaver.",-0.308928068792404,0.0595777416949349,0.200161166079299,0.377539636382979,0.526225296502365,0.761705196942105,"ven","Weaver"
