stock_name	Stock.ID	BY	total_adult_spawner	total_effective_female_spawner	juv_type	juvenile_estimate	age.21	age.31 	age.32 	age.41	age.42	age.43	age.51	age.52	age.53	age.62 	age.63	recruits_no_jacks	total_recruits_psc	total_recruits	prop_4s
Chilko	7	2000	758941	395550		19475377	0	0	3918	0	424960	59	0	27152	42236	0	3565	497913	501890	501890	0.939944085
Chilko	7	2001	668671	331293		35710945	0	0	176	0	1001606	0	0	89122	67732	0	0	1158460	1158636	1158636	0.91829127
Chilko	7	2002	382814	215118		19625177	0	0	4514	0	1119367	0	0	106118	8734	0	554	1234773	1239287	1239287	0.913407345
Chilko	7	2003	608321	334956		23304118	0	0	557	0	321849	0	0	29357	30465	0	3834	385505	386062	386062	0.916410881
Chilko	7	2004	91909	49198		10761320	0	0	854	0	388845	0	0	33231	3834	0	0	425910	426764	426764	0.921267734
Chilko	7	2005	535967	285103		77128475	0	0	720	0	262014	164	0	38003	63339	0	0	363357	364241	364240	0.873330511
Chilko	7	2006	468947	261967		71909208	0	0	4235	0	4459074	660	0	339299	293379	0	0	5091751	5096646	5096647	0.92928874
Chilko	7	2007	305853	156566			0	0	2369	0	1056164	781	0	16286	57479	0	0	1129928	1133078	1133079	0.98481421
Chilko	7	2008	249863	68851			0	0	1830	0	477074	0	0	45259	14292	0	0	536626	538456	538455	0.91335221
Chilko	7	2009	213379	127367			0	0	1081	0	1643617	689	0	187156	5199	0	1489	1837461	1839231	1839231	0.897772143
Chilko	7	2010	2459946	1181540			0	0	36812	0	2666968	1553	0	78928	132540	623	0	2879059	2917424	2917424	0.971256013
Chilko	7	2011	916643	457653			0	0	2174	0	786305	166	0	89068	3114	0	0	878487	880827	880827	0.898251374
Chilko	7	2012		90758			0	0	1941	0	206164	0	0	25175	0	0	0	231339	233280	233280	0.891177017
Chilko	7	2013		624495			0	0	769	0	435384.071	0	0	40614.90813	5802.129732	0	0	474881	475650	482570.1089	0.91467438
Chilko	7	2014		665987			0	0	2639	0	1560772.898	0	0	73000	0	0	194.092827	1328076	1330715	1636605.991	0.955318147
Chilko	7	2015		429012			0	0	1258	0	132000	56	0	38333.33333	3299.578059	0	0	0	1258	174946.9114	0.774951076
Chilko	7	2016		66013			0	0	84	0	27172.99578	0	0	2586.533698	0	0	0	0	0	29843.52948	0.913085531
Seymour	8	1948	3889	1280			0	0	0	0	29658	0	0	0	0	0	0	29658	29658	29658	1
Seymour	8	1949	10772	3476			0	0	733	0	25617	0	0	0	8355	0	0	33972	34705	34705	1
Seymour	8	1950	11049	4697			0	0	909	0	161081	36	0	0	0	0	0	161081	162026	162026	1
Seymour	8	1951	24320	11505			0	0	125	0	67964	0	0	731	123	0	0	68818	68943	68943	0.98935876
Seymour	8	1952	5963	2780			0	0	93	0	11156	0	0	0	0	0	0	11156	11249	11249	1
Seymour	8	1953	5692	2907			0	0	150	0	44870	248	0	0	0	0	0	44870	45268	45268	1
Seymour	8	1954	24774	12852			0	0	23882	0	428958	0	0	3444	5238	0	0	437640	461522	461522	0.992035189
Seymour	8	1955	8971	5178			0	0	372	0	308775	0	0	550	305	0	0	309630	310002	310002	0.998221935
Seymour	8	1956	2490	1102			0	0	26	0	10971	0	0	1766	0	0	0	12737	12763	12763	0.861348826
Seymour	8	1957	10870	7416			0	0	262	0	11959	448	0	0	11914	0	0	23873	24583	24583	1
Seymour	8	1958	78371	44285			0	0	6184	0	188824	0	0	510	0	0	0	189334	195518	195518	0.997306348
Seymour	8	1959	52310	25773			0	0	409	0	175192	11	0	368	0	0	0	175560	175980	175980	0.997903851
Seymour	8	1960	2901	1862			0	0	51	0	8697	0	0	0	89	0	0	8786	8837	8837	1
Seymour	8	1961	3622	1957			0	0	55	0	25649	138	0	0	7081	0	0	32730	32923	32923	1
Seymour	8	1962	57836	28664			0	0	2939	0	169778	0	0	572	3257	0	0	173607	176546	176546	0.996642207
Seymour	8	1963	71654	26742			0	0	147	0	112265	0	0	1674	0	0	0	113939	114086	114086	0.985307928
Seymour	8	1964	2745	1321			0	0	0	0	17994	0	0	504	0	0	0	18498	18498	18498	0.972753811
Seymour	8	1965	6089	2550			0	0	183	0	34707	0	0	0	0	0	0	34707	34890	34890	1
Seymour	8	1966	28698	12943			0	0	658	0	139745	0	0	1425	0	0	0	141170	141828	141828	0.989905787
Seymour	8	1967	13361	7264			0	0	66	0	216733	0	0	2954	1098	0	0	220785	220851	220851	0.986553597
Seymour	8	1968	3838	2064			0	0	0	0	21963	0	0	145	0	0	0	22108	22108	22108	0.993441288
Seymour	8	1969	7176	3276			0	0	258	0	14617	0	0	0	0	0	0	14617	14875	14875	1
Seymour	8	1970	11971	3603			0	0	470	0	223705	0	0	0	2194	0	0	225899	226369	226369	1
Seymour	8	1971	19028	9463			0	0	1341	0	132035	0	0	1934	0	0	0	133969	135310	135310	0.985563824
Seymour	8	1972	2802	1418			0	0	320	0	56465	0	0	0	0	0	0	56465	56785	56785	1
Seymour	8	1973	2704	1150			0	0	419	0	24381	0	0	0	0	0	0	24381	24800	24800	1
Seymour	8	1974	44588	25868			0	0	1353	0	247377	0	0	0	0	0	0	247377	248730	248730	1
Seymour	8	1975	36828	16844			0	0	1665	0	175012	0	0	4007	0	0	0	179019	180684	180684	0.977616901
Seymour	8	1976	8306	4898			0	0	38	0	18193	0	0	191	0	0	0	18384	18422	18422	0.989610531
Seymour	8	1977	5709	2883			0	0	135	0	53835	0	0	1444	14632	0	0	69911	70046	70046	0.973877965
Seymour	8	1978	62808	30757			0	0	730	0	256211	0	0	4984	0	0	0	261195	261925	261925	0.980918471
Seymour	8	1979	49306	24866			0	0	85	0	92992	0	0	42223	314	0	0	135529	135614	135614	0.687734349
Seymour	8	1980	8309	4616			0	0	10	0	45127	0	0	7711	0	0	0	52838	52848	52848	0.854063363
Seymour	8	1981	11359	5354			0	0	0	0	26268	0	0	0	4607	0	0	30875	30875	30875	1
Seymour	8	1982	63271	27219			0	0	2737	0	492244	0	0	13474	0	0	0	505718	508455	508455	0.973356693
Seymour	8	1983	29831	14014			0	0	3003	0	261161	0	0	7562	734	0	0	269457	272460	272460	0.971859498
Seymour	8	1984	17172	9148			0	0	174	0	35743	0	0	100	0	0	0	35843	36017	36017	0.997210055
Seymour	8	1985	5620	2684			0	0	332	0	32018	0	0	11226	0	0	0	43244	43576	43576	0.740403293
Seymour	8	1986	126166	57069			0	0	1132	0	811714	1	0	11322	0	0	0	823036	824169	824169	0.986243615
Seymour	8	1987	84315	41081			0	0	314	0	416101	0	0	25805	0	0	0	441906	442220	442220	0.941605228
Seymour	8	1988	16781	7989			0	0	0	0	9027	0	0	1816	0	0	0	10843	10843	10843	0.832518676
Seymour	8	1989	5507	2864			0	0	68	0	18809	0	0	0	0	0	0	18809	18877	18877	1
Seymour	8	1990	272041	108279			0	0	136	0	272278	0	0	6413	0	0	0	278691	278827	278827	0.976988851
Seymour	8	1991	128253	60845			0	0	0	0	84310	0	0	11139	116	0	0	95565	95565	95565	0.883298935
Seymour	8	1992	5742	3586			0	0	0	0	15128	0	0	2778	0	0	0	17906	17906	17906	0.844856473
Seymour	8	1993	10114	4950			0	0	0	0	6251	0	0	2465	0	0	0	8716	8716	8716	0.717186783
Seymour	8	1994	64038	19151			0	0	0	0	169885	0	0	2662	0	0	0	172547	172547	172547	0.984572319
Seymour	8	1995	48746	23928			0	0	17	0	64323	0	0	1700	0	0	0	66023	66040	66040	0.974251397
Seymour	8	1996	21654	9590			0	0	0	0	32991	0	0	6479	0	0	0	39470	39470	39470	0.835850013
Seymour	8	1997	2254	836			0	0	0	0	1944	0	0	0	0	0	0	1944	1944	1944	1
Seymour	8	1998	34048	14548			0	0	182	0	210538	0	0	3684	0	0	0	214222	214404	214404	0.982802887
Seymour	8	1999	18895	10072			0	0	32	0	105903	0	0	27996	0	0	0	133899	133931	133931	0.790917034
Seymour	8	2000	25465	11860			0	0	0	0	58537	0	0	1026	0	0	0	59563	59563	59563	0.982774541
Seymour	8	2001	6892	3743			0	0	0	0	14842	0	0	4200	0	0	0	19042	19042	19042	0.779434933
Seymour	8	2002	113408	55465			0	79	851	0	497726	0	0	9077	224	0	0	507106	507957	507957	0.982089688
Seymour	8	2003	31345	18483			0	0	0	0	11206	0	0	870	290	0	0	12366	12366	12366	0.927956277
Seymour	8	2004	1323	762			0	0	0	0	6671	0	0	247	0	0	0	6918	6918	6918	0.964296039
Seymour	8	2005	3590	2326			0	0	0	0	7820	0	0	0	0	0	0	7820	7820	7820	1
Seymour	8	2006	107941	57783			0	211	551	0	1070524	0	0	22106	169	0	0	1093010	1093561	1093561	0.979768083
Seymour	8	2007	9979	5905			0	0	0	0	18056	0	0	217	0	0	0	18273	18273	18273	0.988124555
Seymour	8	2008	1350	311			0	0	0	0	2173	0	0	182	0	0	0	2355	2355	2355	0.922717622
Seymour	8	2009	6136	3692			0	0	2	0	43538	8	0	3429	0	0	0	46967	46976	46977	0.926991292
Seymour	8	2010	552149	287496			0	0	827	0	268599	0	0	4283	487	0	0	273368	274196	274196	0.984304571
Seymour	8	2011	19243	9529			0	0	11	0	16741	0	0	225	0	0	0	16966	16977	16977	0.986738182
Seymour	8	2012		264			0	0	0	0	676	0	0	143	0	0	0	819	819	819	0.825396825
Seymour	8	2013		13883			0	0	0	0	4527.617488	0	0	2824.982499	0	0	0	7124	7124	7352.599987	0.615784552
Seymour	8	2014		57414			0	0	787.0106166	0	329110.4611	0	0	1666.666667	0	0	0	302487	303274	331564.1384	0.994961361
Seymour	8	2015		3960			0	0	0	0	3333.333333	0	0	54.38596491	0	0	0	0	0	3387.719298	0.983946142
Seymour	8	2016		181			0	0	0	0	978.9473684	0	0	84.11673471	0	0	0	0	0	1063.064103	0.920873318
L.Shuswap	9	1948	10356	8502			0	0	0	0	22876	0	0	5454	0	0	0	28330	28330	28330	0.807483233
L.Shuswap	9	1949	3606	2011			0	0	5415	0	21384	0	0	0	13994	0	0	35378	40793	40793	1
L.Shuswap	9	1950	1271381	583045			0	2618	594356	0	9303676	613	0	12645	30150	0	0	9349089	9944058	9944058	0.998642705
L.Shuswap	9	1951	143498	82097			0	0	7290	0	519779	0	0	2251	262	0	0	522292	529582	529582	0.995687987
L.Shuswap	9	1952	7317	4211			0	0	1481	0	14320	0	0	2131	0	0	0	16451	17932	17932	0.870463802
L.Shuswap	9	1953	3472	1623			0	0	1456	0	29571	0	0	0	0	0	0	29571	31027	31027	1
L.Shuswap	9	1954	2026693	1067603			0	0	714720	0	15095741	3536	0	12060	43279	0	0	15151080	15869336	15869336	0.999201737
L.Shuswap	9	1955	63859	44632			0	0	11116	0	853267	0	0	609	528	0	0	854404	865520	865520	0.999286782
L.Shuswap	9	1956	3321	2103			0	0	555	0	6961	0	0	458	0	0	0	7419	7974	7974	0.938266613
L.Shuswap	9	1957	2809	1651			0	0	16	0	2206	0	0	0	941	0	0	3147	3163	3163	1
L.Shuswap	9	1958	3297045	1644152			0	871	123575	0	2076776	646	0	4097	7843	0	0	2089587	2213808	2213808	0.998031115
L.Shuswap	9	1959	134826	89270			0	0	7679	0	374501	0	0	106	16	0	0	374623	382302	382302	0.999717037
L.Shuswap	9	1960	1907	1322			0	0	201	0	2333	0	0	0	15	0	0	2348	2549	2549	1
L.Shuswap	9	1961	1150	854			0	0	204	0	6996	0	0	0	947	0	0	7943	8147	8147	1
L.Shuswap	9	1962	1144115	651863			0	307	90241	0	2740250	0	0	10891	83623	0	0	2835071	2925312	2925312	0.996041279
L.Shuswap	9	1963	158468	80244			0	0	78928	0	3047429	0	0	3663	1326	0	0	3052418	3131346	3131346	0.998799446
L.Shuswap	9	1964	604	345			0	0	2346	0	17103	0	0	177	0	0	0	17280	19626	19626	0.989756944
L.Shuswap	9	1965	2087	1332			0	0	496	0	24312	0	0	0	0	0	0	24312	24808	24808	1
L.Shuswap	9	1966	1280308	660849			0	4854	96198	0	3914887	1478	0	22138	12377	0	0	3954256	4051932	4051932	0.994376972
L.Shuswap	9	1967	844896	402412			0	0	65955	0	3108302	0	0	8076	1890	0	0	3118268	3184223	3184223	0.99740853
L.Shuswap	9	1968	3686	2713			0	0	222	0	20709	0	0	74	956	0	0	21739	21961	21961	0.996439398
L.Shuswap	9	1969	5985	3166			0	0	1625	0	27967	268	0	0	0	0	0	27967	29860	29860	1
L.Shuswap	9	1970	1524303	785282			0	74	173639	0	5373956	2188	0	2667	28383	0	0	5405080	5580907	5580907	0.999503964
L.Shuswap	9	1971	289908	158976			0	0	21467	0	680311	0	0	128	219	0	0	680658	702125	702125	0.999811886
L.Shuswap	9	1972	4192	2155			0	0	4098	0	38342	0	0	2065	0	0	0	40407	44505	44505	0.948894993
L.Shuswap	9	1973	3808	2467			0	0	3817	0	64051	0	0	0	0	0	0	64051	67868	67868	1
L.Shuswap	9	1974	1150772	619123	Fall fry lake	90475861	0	0	145210	0	6888446	54	0	9750	6962	0	0	6905158	7050422	7050422	0.998586587
L.Shuswap	9	1975	167381	85544	brood year 	21208499	0	0	3181	0	1022005	0	0	1078	0	0	0	1023083	1026264	1026264	0.998946322
L.Shuswap	9	1976	4780	3072	t+1		0	0	578	0	13049	0	0	0	543	0	0	13592	14170	14170	1
L.Shuswap	9	1977	12510	6027			0	0	620	0	93025	0	0	0	0	0	0	93025	93645	93645	1
L.Shuswap	9	1978	1897353	1014761		172618632	0	0	119355	0	9358872	137	0	115757	62987	0	271	9537887	9657379	9657379	0.987782424
L.Shuswap	9	1979	299547	162142		51295653	0	0	7343	0	1475536	0	0	15681	1106	0	0	1492323	1499666	1499666	0.989484428
L.Shuswap	9	1980	2498	1816			0	0	1513	0	21350	0	0	444	0	0	0	21794	23307	23307	0.97962742
L.Shuswap	9	1981	10314	5959			0	0	4	0	9466	0	0	0	0	0	0	9466	9470	9470	1
L.Shuswap	9	1982	3060235	1568605		137424814	0	0	79877	0	9206624	30	0	105481	72834	0	53	9384992	9464899	9464899	0.988672701
L.Shuswap	9	1983	211365	100256		34362244	0	0	17088	0	1947570	0	0	16259	0	0	0	1963829	1980917	1980917	0.991720766
L.Shuswap	9	1984	4346	2409			0	0	103	0	32672	0	0	399	0	0	0	33071	33174	33174	0.987935049
L.Shuswap	9	1985	1468	806			0	0	61	0	4319	0	0	0	9343	0	1211	14873	14934	14934	1
L.Shuswap	9	1986	2345230	1068479		141256617	0	0	67599	0	10620066	75	0	194400	51912	0	11743	10878121	10945795	10945795	0.982024078
L.Shuswap	9	1987	617343	319734		153543643	0	0	8518	0	3840210	0	0	55204	0	0	0	3895414	3903932	3903932	0.985828464
L.Shuswap	9	1988	5011	3558			0	0	1	0	6611	0	0	1608	0	0	0	8219	8220	8220	0.804355761
L.Shuswap	9	1989	563	380			0	0	277	0	12858	0	0	0	0	0	0	12858	13135	13135	1
L.Shuswap	9	1990	3717673	1745709		89263205	0	2206	19675	0	7602634	3	0	125559	20134	0	159	7750692	7770370	7770370	0.983753123
L.Shuswap	9	1991	1255852	616033		56186507	0	0	770	0	845854	0	0	19352	213	0	0	865419	866189	866189	0.977633072
L.Shuswap	9	1992	12996	6640			0	0	0	0	11466	0	0	8443	0	0	0	19909	19909	19909	0.575920438
L.Shuswap	9	1993	1395	765			0	0	23	0	15343	0	0	0	0	0	0	15343	15366	15366	1
L.Shuswap	9	1994	1409211	686190		63883374	0	0	634	0	2589723	31	0	17569	2243	0	0	2609535	2610200	2610200	0.993261591
L.Shuswap	9	1995	428875	210969		16393377	0	0	475	0	750905	0	0	20211	0	0	0	771116	771591	771591	0.973789936
L.Shuswap	9	1996	12466	5492			0	0	0	0	31740	0	0	29362	430	0	0	61532	61532	61532	0.519459265
L.Shuswap	9	1997	1072	596			0	0	0	282	33707	0	0	722	0	0	0	34711	34711	34711	0.979029307
L.Shuswap	9	1998	1389271	680650		30030503	0	64859	20892	0	7141837	0	0	20407	28	0	0	7227131	7248023	7248023	0.997150753
L.Shuswap	9	1999	343540	138247			0	0	111	0	677510	0	0	21292	0	0	0	698802	698913	698913	0.969530711
L.Shuswap	9	2000	855	164			0	0	0	0	1388	0	0	0	0	0	0	1388	1388	1388	1
L.Shuswap	9	2001	4861	2141			0	0	88	1104	6455	0	0	1243	0	0	0	8802	8890	8890	0.838529488
L.Shuswap	9	2002	5532263	2845464		122876324	0	25496	42234	0	7387191	0	0	53848	1018	0	0	7467553	7509787	7509787	0.992763376
L.Shuswap	9	2003	381278	189793		18456594	0	5984	12	0	120226	0	0	12198	0	0	0	138408	138420	138420	0.907886788
L.Shuswap	9	2004	2994	2234			0	0	0	0	0	0	0	1935	0	0	0	1935	1935	1935	0
L.Shuswap	9	2005	21113	11792			0	0	0	1119	32714	37	0	0	0	0	0	33833	33870	33870	1
L.Shuswap	9	2006	2897709	1170725		104566067	0	29047	45470	0	17333012	0	0	165185	402	0	0	17527646	17573116	17573116	0.990559885
L.Shuswap	9	2007	61043	32296			0	0	58	0	215880	0	0	94	0	63	0	216037	216095	216095	0.999564762
L.Shuswap	9	2008	164	83			0	0	0	0	0	0	0	9300	0	0	0	9300	9300	9300	0
L.Shuswap	9	2009	39780	24792			0	0	0	1259	384008	211	0	0	0	0	43	385310	385522	385521	1
L.Shuswap	9	2010	7519018	3073276			0	14837	41206	0	8155536	20	0	10631	993	0	0	8181997	8223223	8223223	0.998698165
L.Shuswap	9	2011	165695	558219			0	0	89	0	19139	0	0	644	0	0	0	19783	19872	19872	0.967446798
L.Shuswap	9	2012		6			0	0	0	161	0	0	0	0	0	0	0	161	161	161	1
L.Shuswap	9	2013		87946			0	71.56406226	0	0	27943.23453	26.19751636	0	0	0	0	0	28015	28041	28040.99611	1
L.Shuswap	9	2014		1053494			0	0	9156.802484	0	4289887.366	0	0	12298.3871	0	0	0	4413132	4422289	4311342.556	0.997141363
L.Shuswap	9	2015		3178			0	0	0	0	2000	0	0	38.46153846	0	0	0	0	0	2038.461538	0.981132075
L.Shuswap	9	2016		25			0	0	0	0	38.46153846	0	0	4.586593102	0	0	0	0	0	43.04813156	0.893454305
Birkenhead	10	1948	83787	54755			0	0	0	0	179637	2095	0	12353	13100	0	1606	206696	208791	208791	0.935658107
Birkenhead	10	1949	70504	43328			0	0	44548	0	228462	10840	0	8696	14278	0	1838	253274	308662	308662	0.963332462
Birkenhead	10	1950	64440	41370			0	0	13166	0	183919	3756	0	30830	9493	0	1576	225818	242740	242740	0.85643705
Birkenhead	10	1951	21296	13590			0	0	31161	0	107397	1374	0	66404	8861	0	1522	184184	216719	216719	0.617930852
Birkenhead	10	1952	47041	24744			0	0	14902	0	180787	3107	0	33154	11993	0	735	226669	244678	244678	0.845032042
Birkenhead	10	1953	42491	16287			0	0	8205	0	102206	3835	0	16671	24273	0	953	144103	156143	156143	0.859762612
Birkenhead	10	1954	18213	8635			0	0	12671	0	128222	5306	0	17949	10328	0	1228	157727	175704	175704	0.877205465
Birkenhead	10	1955	14553	8185			0	0	35100	0	221160	3522	0	7193	7790	0	5618	241761	280383	280383	0.968500523
Birkenhead	10	1956	49754	27156			0	0	20500	0	209127	1874	0	42071	3840	0	1697	256735	279109	279109	0.832518571
Birkenhead	10	1957	14536	7068			0	0	3587	0	37495	5586	0	5340	21961	0	2394	67190	76363	76363	0.87533559
Birkenhead	10	1958	15166	5510			0	0	21115	0	74626	3512	0	11443	17844	0	722	104635	129262	129262	0.867048531
Birkenhead	10	1959	26159	11388			0	0	26205	0	188393	8984	0	36763	7505	0	172	232833	268022	268022	0.836722095
Birkenhead	10	1960	36838	19198			0	0	28566	0	119526	3085	0	10607	6980	0	3336	140449	172100	172100	0.918491082
Birkenhead	10	1961	31681	10550			0	0	21891	0	67104	3102	0	17364	19054	0	1300	104822	129815	129815	0.794431027
Birkenhead	10	1962	26369	14311			0	0	21342	0	66117	2725	0	8304	3995	0	8	78424	102491	102491	0.888418592
Birkenhead	10	1963	48893	20769			0	0	95525	0	281641	3924	0	48565	26112	0	311	356629	456078	456078	0.852925144
Birkenhead	10	1964	48908	27978			0	0	39236	0	225898	869	0	85137	14542	0	213	325790	365895	365895	0.726278393
Birkenhead	10	1965	16230	9769			0	0	30602	0	109033	2068	0	14770	7215	0	1483	132501	165171	165171	0.88069756
Birkenhead	10	1966	20116	13462			0	0	56603	0	155016	6824	0	61319	36465	0	628	253428	316855	316855	0.716555342
Birkenhead	10	1967	39876	17580			0	0	54257	0	365358	6953	0	45896	19124	0	820	431198	492408	492408	0.88839987
Birkenhead	10	1968	57947	31042			0	0	21213	0	218223	1957	0	35366	8346	0	102	262037	285207	285207	0.860538115
Birkenhead	10	1969	37382	14324			0	0	73972	0	451184	2190	0	239195	25067	0	261	715707	791869	791869	0.653530887
Birkenhead	10	1970	30656	19252			0	0	119108	0	531214	22383	0	30799	32549	0	2856	597418	738909	738909	0.945198777
Birkenhead	10	1971	24629	16143			0	0	62316	0	245897	1952	0	46347	12033	0	551	304828	369096	369096	0.841409918
Birkenhead	10	1972	54516	26202			0	0	42841	0	424942	1431	0	46655	3256	0	215	475068	519340	519340	0.901070193
Birkenhead	10	1973	56653	28374			0	0	44117	0	140353	3011	0	24973	4070	0	0	169396	216524	216524	0.848946929
Birkenhead	10	1974	119637	85495			0	0	54695	0	424633	3384	0	207538	32659	0	4272	669102	727181	727181	0.671705915
Birkenhead	10	1975	61538	23315			0	0	9335	0	80976	1030	0	18616	10152	0	484	110228	120593	120593	0.813077356
Birkenhead	10	1976	77305	50023			0	0	29279	0	479356	977	0	84392	22209	0	3364	589321	619577	619577	0.850301908
Birkenhead	10	1977	23845	12799			0	0	15580	0	287020	3551	0	98126	21384	0	5972	412502	431633	431633	0.745223889
Birkenhead	10	1978	94782	48158			0	0	42233	0	493542	292	0	117215	11450	0	1482	623689	666214	666214	0.808082429
Birkenhead	10	1979	60988	35482			0	0	13881	0	273583	895	0	121177	5205	0	1210	401175	415951	415951	0.693036275
Birkenhead	10	1980	78613	32786			0	0	10131	0	115564	0	0	36212	1265	0	0	153041	163172	163172	0.761411554
Birkenhead	10	1981	49023	27175			0	0	4550	0	105179	0	0	156430	0	0	0	261609	266159	266159	0.402046566
Birkenhead	10	1982	119738	72353			0	0	48333	0	1471487	1815	0	281339	12955	0	513	1766294	1816442	1816442	0.839494051
Birkenhead	10	1983	44029	21113			0	0	15268	0	625519	795	0	149561	15531	0	1436	792047	808110	808110	0.807037983
Birkenhead	10	1984	40245	23227			0	0	5918	0	347631	120	0	86729	27258	0	2705	464323	470361	470361	0.80032922
Birkenhead	10	1985	11905	5758			0	0	12226	0	123208	851	0	93098	15248	0	1211	232765	245842	245842	0.569600473
Birkenhead	10	1986	335630	197896			0	0	24019	0	869228	559	0	315301	2860	0	0	1187389	1211967	1211967	0.733817408
Birkenhead	10	1987	164849	89432			0	0	5671	0	698300	1185	0	279598	3799	0	11345	993042	999898	999898	0.714082655
Birkenhead	10	1988	166591	75535			0	0	29507	0	200724	1501	0	664723	27396	0	3864	896707	927715	927715	0.231931014
Birkenhead	10	1989	29334	15739			0	0	36435	0	935181	1181	0	173958	1174	0	0	1110313	1147929	1147929	0.843159424
Birkenhead	10	1990	166773	97112			0	0	10179	0	200407	0	0	24968	3059	0	0	228434	238613	238613	0.889215752
Birkenhead	10	1991	293626	152083			0	0	244	0	55270	186	0	61746	3222	0	1717	121955	122385	122385	0.47232857
Birkenhead	10	1992	185908	93443			0	0	3522	0	47661	125	0	46563	435	0	876	95535	99182	99182	0.505826541
Birkenhead	10	1993	244954	151096			0	0	8716	0	180208	0	0	380162	4380	0	2414	567164	575880	575880	0.321587523
Birkenhead	10	1994	39234	22315			0	0	1028	0	21899	7	0	40686	3793	0	0	66378	67413	67413	0.349908125
Birkenhead	10	1995	39871	18430			0	0	486	0	141021	21	0	28997	0	0	0	170018	170525	170525	0.82944747
Birkenhead	10	1996	56112	27848			0	0	723	0	34094	0	0	41519	2595	0	0	78208	78931	78931	0.4509013
Birkenhead	10	1997	50202	23275			0	0	0	0	18165	0	0	10200	2217	0	0	30582	30582	30582	0.640401904
Birkenhead	10	1998	295669	173045			0	0	277	0	213323	0	0	403021	1752	0	948	619044	619321	619321	0.346110289
Birkenhead	10	1999	48916	26268			0	0	0	0	47311	0	0	36027	190	0	0	83528	83528	83528	0.567700209
Birkenhead	10	2000	13842	8333			0	0	652	0	63710	0	0	37603	0	0	0	101313	101965	101965	0.628843288
Birkenhead	10	2001	44450	28361			0	0	56	0	110415	0	0	81203	0	0	0	191618	191674	191674	0.576224572
Birkenhead	10	2002	189445	107481			0	342	898	0	502582	0	0	129934	0	0	369	633227	634125	634125	0.794575947
Birkenhead	10	2003	309878	152651			0	0	80	0	6064	0	0	7010	184	0	0	13258	13338	13338	0.463821325
Birkenhead	10	2004	37617	17516			0	0	47	0	46487	0	0	29866	0	0	0	76353	76400	76400	0.608843136
Birkenhead	10	2005	53546	27116			0	0	361	0	33023	0	0	51290	684	0	705	85701	86062	86063	0.39167151
Birkenhead	10	2006	266459	137364			0	0	179	0	257819	0	0	178240	5636	0	0	441695	441874	441874	0.591247973
Birkenhead	10	2007	93480	54290			0	0	180	0	188807	60	0	54481	1977	265	1324	246855	247094	247094	0.77606376
Birkenhead	10	2008	19500	6784			0	0	1015	0	46573	14	0	23300	1589	0	283	71744	72774	72774	0.666537862
Birkenhead	10	2009	53979	34475			0	0	207	0	68048	18	0	72094	848	0	0	140990	141215	141215	0.485564642
Birkenhead	10	2010	128285	68282			0	0	18	0	28555	0	0	5636	528	0	145	34864	34882	34882	0.8351613
Birkenhead	10	2011	233065	92420			0	0	211	0	55477	0	0	34018	1454	0	0	90949	91160	91160	0.619889379
Birkenhead	10	2012		2505			0	0	76	0	15555	0	0	7773	0	0	0	23328	23404	23404	0.666795267
Birkenhead	10	2013		46794			0	0	37	0	14137.77893	0	0	26938.78897	195.2086158	0	0	47895	47932	41308.77652	0.344181115
Birkenhead	10	2014		19610			0	0	7	0	7905.948938	0	0	3500	0	0	0	9836	9843	11412.94894	0.693142586
Birkenhead	10	2015		26687			0	0	10	0	200	0	0	1617.647059	161.7647059	0	0	0	10	1989.411765	0.110032362
Birkenhead	10	2016		13474			0	0	57	0	8897.058824	0	0	6472.864568	0	0	0	0	0	15426.92339	0.578861625
Cultus	11	1948					0	0	0	0	37820	0	0	1256	1827	0	0	40903	40903	40903	0.967857508
Cultus	11	1949					0	0	1662	0	37489	16	0	0	0	0	0	37489	39167	39167	1
Cultus	11	1950					0	0	3623	0	101664	0	0	0	3074	0	0	104738	108361	108361	1
Cultus	11	1951					0	0	3498	0	166043	0	0	4527	0	0	0	170570	174068	174068	0.973459577
Cultus	11	1952					0	0	159	0	32999	0	0	11266	0	0	0	44265	44424	44424	0.745487405
Cultus	11	1953					0	0	497	0	62317	0	0	855	0	0	0	63172	63669	63669	0.986465523
Cultus	11	1954					0	0	1631	0	61631	44	0	1933	6056	0	0	69620	71295	71295	0.969589705
Cultus	11	1955					0	0	1610	0	274490	204	0	1184	3596	0	0	279270	281084	281084	0.995705072
Cultus	11	1956					0	0	1273	0	35165	0	0	1067	0	0	0	36232	37505	37505	0.970550894
Cultus	11	1957					0	0	95	0	26724	0	0	1264	0	0	0	27988	28083	28083	0.954837788
Cultus	11	1958					0	0	3547	0	46269	0	0	1097	117	0	0	47483	51030	51030	0.976839927
Cultus	11	1959					0	0	114	0	50631	94	0	1449	735	0	0	52815	53023	53023	0.972177419
Cultus	11	1960					0	0	483	0	22606	0	0	414	436	0	0	23456	23939	23939	0.982015639
Cultus	11	1961					0	0	194	0	5954	0	0	0	0	0	0	5954	6148	6148	1
Cultus	11	1962					0	0	524	0	35483	201	0	0	534	0	0	36017	36742	36742	1
Cultus	11	1963					0	0	3825	0	131466	0	0	3157	0	0	0	134623	138448	138448	0.976549327
Cultus	11	1964					0	0	1357	0	67696	0	0	1550	797	0	0	70043	71400	71400	0.977616036
