"","2.5%","25%","50%","75%","97.5%",""
"b[(Intercept) Stock:Nadina]","-0.215208966305984","-0.0177665643242288","0.0236132307024849","0.130557788050574","0.460012290156443","te_bry"
"b[(Intercept) Stock:Pitt]","-0.346970647729355","-0.06288862427157","-0.000145383056546634","0.0645730721286368","0.342408719233595","te_bry"
"b[(Intercept) Stock:Portage]","-0.461359703552443","-0.112119060526025","-0.0134215698360392","0.0274842165672479","0.237949257681463","te_bry"
"b[(Intercept) Stock:Quesnel]","-0.51820142803107","-0.134949366743095","-0.0246676834240437","0.0197021140509976","0.220515589880844","te_bry"
"b[(Intercept) Stock:Raft]","-0.422440032582455","-0.0959202072820702","-0.0106383575774946","0.0339674852320779","0.264257580130885","te_bry"
"b[(Intercept) Stock:Scotch]","-0.297468820542151","-0.0587699026347564","7.54000958219198e-05","0.0659819379554502","0.338387525100827","te_bry"
"b[(Intercept) Stock:Seymour]","-0.438240001512517","-0.119875538731222","-0.016362328875276","0.02793375903114","0.257498570364958","te_bry"
"b[(Intercept) Stock:Stellako]","-0.410007464859225","-0.0931400554344696","-0.00893017633595039","0.0392407529858909","0.262995276948139","te_bry"
"b[(Intercept) Stock:Weaver]","-0.489770706084802","-0.11131891598517","-0.0135736815994215","0.0307267767782835","0.276924285338075","te_bry"
"b[(Intercept) Stock:Birkenhead]","-0.680056840834852","-0.210913740282428","-0.056236392439158","0.00147915099318364","0.141868958930344","te_mar"
"b[(Intercept) Stock:Bowron]","-0.590365545739044","-0.181400506028683","-0.0427210811853456","0.0054851555173031","0.175939734868395","te_mar"
"b[(Intercept) Stock:Chilko]","-0.203647445622738","-0.0137652228035405","0.0349156661032358","0.154131301331455","0.564420539282385","te_mar"
"b[(Intercept) Stock:E.Stuart]","-0.332903725826319","-0.069681046393136","-0.00037483040211734","0.0608246852129532","0.334813221469917","te_mar"
"b[(Intercept) Stock:Fennell]","-0.61152645706661","-0.191076263020936","-0.0454532114777658","0.00466967101722992","0.155597244134499","te_mar"
"b[(Intercept) Stock:Gates]","-0.138379985774428","-0.00310693287919004","0.0543417695255487","0.204357998461636","0.61131294921664","te_mar"
"b[(Intercept) Stock:Harrison]","-0.155049371788266","-0.00368239078683244","0.0533634996640576","0.200761507323472","0.603698319484392","te_mar"
"b[(Intercept) Stock:L.Shuswap]","-0.24046171264252","-0.0199031651635428","0.0240179592705492","0.134857838278234","0.47287297396781","te_mar"
"b[(Intercept) Stock:L.Stuart]","-0.504715169158613","-0.123393560237769","-0.0174996205103009","0.0256150738932732","0.233719200423142","te_mar"
"b[(Intercept) Stock:Nadina]","-0.231378290047478","-0.0252308761027708","0.019652034156995","0.128954697205362","0.477733682629328","te_mar"
"b[(Intercept) Stock:Pitt]","-0.364572499440491","-0.0744071675878405","-0.00157804093887663","0.0586819371933951","0.320967667989596","te_mar"
"b[(Intercept) Stock:Portage]","-0.513519552256673","-0.124983989523791","-0.0193800387398325","0.0215910891956413","0.231829712124969","te_mar"
"b[(Intercept) Stock:Quesnel]","-0.516444254975921","-0.14132162842495","-0.0282908080983815","0.015912599549649","0.19698743581135","te_mar"
"b[(Intercept) Stock:Raft]","-0.430700277192959","-0.101209064127008","-0.0114070970576183","0.0351563385924356","0.249134077561585","te_mar"
"b[(Intercept) Stock:Scotch]","-0.333194830114991","-0.0570115430472009","0.000533585302243265","0.0626376514977675","0.338537158882472","te_mar"
"b[(Intercept) Stock:Seymour]","-0.448787037055757","-0.120563493799895","-0.017902945339183","0.026708832633309","0.231517248114382","te_mar"
"b[(Intercept) Stock:Stellako]","-0.407888724199256","-0.100275006121153","-0.0109978782770587","0.0377437678768193","0.270278207772308","te_mar"
"b[(Intercept) Stock:Weaver]","-0.499116652899624","-0.128279368443511","-0.0205164499641995","0.020119240880508","0.227948380080593","te_mar"
"b[(Intercept) Stock:Birkenhead]","-0.636647631777462","-0.205245550941787","-0.0527195516776861","0.00387983579092171","0.142685992033445","ven"
"b[(Intercept) Stock:Bowron]","-0.56113405733471","-0.182509259174414","-0.044169435824918","0.00771298239179767","0.163109467376272","ven"
"b[(Intercept) Stock:Chilko]","-0.18550676502236","-0.0153480947034163","0.0317862658898605","0.160799339522177","0.509295456331391","ven"
"b[(Intercept) Stock:E.Stuart]","-0.343512457303395","-0.0610064436553984","0.000901221810517189","0.0689896203013929","0.34169103964561","ven"
"b[(Intercept) Stock:Fennell]","-0.587392844470616","-0.174801008852232","-0.0425282586659314","0.0082096833724206","0.171279383439683","ven"
"b[(Intercept) Stock:Gates]","-0.127056287566861","-0.000620389786601656","0.0560144926742178","0.200714524897736","0.602340466707797","ven"
"b[(Intercept) Stock:Harrison]","-0.135447123981741","-0.00287055011830252","0.0544348370704533","0.203230839764532","0.633716277432985","ven"
"b[(Intercept) Stock:L.Shuswap]","-0.226089604411196","-0.0172596052906243","0.0268803532078292","0.143648130945589","0.507399816240814","ven"
"b[(Intercept) Stock:L.Stuart]","-0.430108755303568","-0.118610555644011","-0.0167646273362625","0.0278152742358136","0.225033090645233","ven"
"b[(Intercept) Stock:Nadina]","-0.229184626389586","-0.0203538865679611","0.0236537944588179","0.12665179587313","0.460637598731911","ven"
"b[(Intercept) Stock:Pitt]","-0.343419299735493","-0.0646571414540829","-0.00075113952595153","0.0596883955851451","0.352150900614663","ven"
"b[(Intercept) Stock:Portage]","-0.460220760108984","-0.123867469423242","-0.0199675968297662","0.0240891157954398","0.213463103905295","ven"
"b[(Intercept) Stock:Quesnel]","-0.5345127698204","-0.135121932942149","-0.0249207162270431","0.0217442555477658","0.221612388464897","ven"
"b[(Intercept) Stock:Raft]","-0.408884919364091","-0.092093173724964","-0.0089837183723245","0.0386288831878324","0.268470775715605","ven"
"b[(Intercept) Stock:Scotch]","-0.335115258383976","-0.0560806865699031","0.00344352424218333","0.0773645161138557","0.359122448068606","ven"
"b[(Intercept) Stock:Seymour]","-0.440089725654644","-0.109151865498892","-0.0151008273925554","0.0319378434380255","0.238481324672702","ven"
"b[(Intercept) Stock:Stellako]","-0.412303578628522","-0.0949793731907884","-0.00779917777367233","0.0407592479007574","0.263637620369063","ven"
"b[(Intercept) Stock:Weaver]","-0.451295085695895","-0.112603450703534","-0.0148506752131237","0.0276157918575931","0.237612437845926","ven"
"b[load_std Stock:Birkenhead]","-0.569809541417024","-0.184708037545511","-0.0386843826482293","0.0351758818444961","0.296314227524391","arena2"
"b[load_std Stock:Bowron]","-0.304967281438485","-0.0396626392896843","0.0314112447610557","0.159454213763378","0.525954786448888","arena2"
"b[load_std Stock:Chilko]","-0.324492177678946","-0.071479769537902","0.00636358255455213","0.107156459805961","0.419834285167549","arena2"
"b[load_std Stock:E.Stuart]","-0.316659161697886","-0.055635372374303","0.0172231459931708","0.133651947546459","0.469535384760053","arena2"
"b[load_std Stock:Fennell]","-0.272479090038288","-0.023903835618873","0.0476733714634787","0.199139547684168","0.584307609107818","arena2"
"b[load_std Stock:Gates]","-0.662954585025617","-0.262207758923741","-0.101557707438271","-0.0013482863463306","0.192170119939255","arena2"
"b[load_std Stock:Harrison]","-0.674465845274507","-0.279892181489433","-0.105152460364062","-0.000872484956658802","0.201513702147671","arena2"
"b[load_std Stock:L.Shuswap]","-0.394380680977183","-0.109335366992965","-0.00434364383743166","0.0788200018911548","0.370554354643945","arena2"
"b[load_std Stock:L.Stuart]","-0.252572471003821","-0.0207383721794669","0.04779234225139","0.190139728109248","0.552864337829147","arena2"
"b[load_std Stock:Nadina]","-0.245885344942181","-0.0192136561470382","0.0476697951297903","0.179884219364901","0.53997675491862","arena2"
"b[load_std Stock:Pitt]","-0.976039428312923","-0.481086169015295","-0.237338898393671","-0.057958348970055","0.0573562373439119","arena2"
"b[load_std Stock:Portage]","-0.185269519691366","-0.000613300696197794","0.0940617189577736","0.260344742020915","0.637740852439988","arena2"
"b[load_std Stock:Quesnel]","-0.280650720077556","-0.0308461610343497","0.0406216864313447","0.172780589660357","0.521334139012085","arena2"
"b[load_std Stock:Raft]","-0.431613823529324","-0.113963724714332","-0.00894668961204353","0.066783385742389","0.335273870181746","arena2"
"b[load_std Stock:Scotch]","-0.331104235645284","-0.0667638686049188","0.00871668723831909","0.116687434649115","0.42216130049225","arena2"
"b[load_std Stock:Seymour]","-0.230057408191833","-0.0110407062712869","0.0698127030340379","0.220903770239997","0.601201852162628","arena2"
"b[load_std Stock:Stellako]","-0.281767570420703","-0.0312365913045754","0.034885148423277","0.164779863416856","0.49379000128268","arena2"
"b[load_std Stock:Weaver]","-0.369530989958834","-0.0758790421853382","0.00390360282380794","0.0927150306048121","0.405600839967745","arena2"
"b[load_std Stock:Birkenhead]","-0.311637326984677","-0.0615993224071546","-0.00490534780352932","0.0287189984173455","0.196594722575842","c_b_cys"
"b[load_std Stock:Bowron]","-0.196277944577903","-0.0278306252637298","0.00520959710082472","0.0575818434083988","0.279489999796302","c_b_cys"
"b[load_std Stock:Chilko]","-0.228783963854045","-0.0390763232976135","9.97194148682157e-06","0.0439957405794617","0.238964701363017","c_b_cys"
"b[load_std Stock:E.Stuart]","-0.243380157053798","-0.045972655930758","-0.00125956553636745","0.0365044177801656","0.218089572594349","c_b_cys"
"b[load_std Stock:Fennell]","-0.269639517341257","-0.0473147433081502","-0.00117197913565797","0.0349716765240629","0.210699864019587","c_b_cys"
"b[load_std Stock:Gates]","-0.179027492812334","-0.0277268469740851","0.00577783354578133","0.0590501660738287","0.314299607378785","c_b_cys"
"b[load_std Stock:Harrison]","-0.258812779766646","-0.0461446206137168","-0.00150855482550095","0.0357426243760474","0.228889165459203","c_b_cys"
"b[load_std Stock:L.Shuswap]","-0.234293344555987","-0.0407695964844568","-0.000358021274903608","0.0406744107486868","0.219741110518662","c_b_cys"
"b[load_std Stock:L.Stuart]","-0.22649803327288","-0.0411790281289744","-0.000277667346641092","0.0378156451244058","0.222949904668554","c_b_cys"
"b[load_std Stock:Nadina]","-0.179172217776396","-0.025653583614948","0.00561737014122624","0.0592932314392143","0.283506918606942","c_b_cys"
"b[load_std Stock:Pitt]","-0.360691736661644","-0.0883069022477122","-0.0190792235477567","0.00811821878977684","0.116187164083255","c_b_cys"
"b[load_std Stock:Portage]","-0.19757707560846","-0.0312743550455403","0.00218638525742241","0.0464166967293449","0.254033560024214","c_b_cys"
"b[load_std Stock:Quesnel]","-0.244825729842837","-0.0413815641423611","0.000123428985650052","0.0399849436419351","0.217094446011434","c_b_cys"
"b[load_std Stock:Raft]","-0.333761782019117","-0.0746759979738467","-0.0115875653856276","0.0152492547405581","0.152713667244093","c_b_cys"
"b[load_std Stock:Scotch]","-0.204228203519651","-0.0294464531262133","0.00266079608102945","0.0481684687867489","0.241319460996315","c_b_cys"
"b[load_std Stock:Seymour]","-0.212912082498243","-0.0354645495591401","0.000868957043033054","0.0437781599040198","0.247769874361972","c_b_cys"
"b[load_std Stock:Stellako]","-0.180264480897507","-0.0243768076034362","0.00536024851850024","0.059544707924688","0.273948415113517","c_b_cys"
"b[load_std Stock:Weaver]","-0.195014809124702","-0.0273646109186985","0.00417569293395405","0.0549769954930761","0.260928177363276","c_b_cys"
"b[load_std Stock:Birkenhead]","-0.208629877941925","-0.0245290307683753","0.0134905464930906","0.0858633065720308","0.357740956287921","ce_sha"
"b[load_std Stock:Bowron]","-0.202468061847637","-0.0249595228795773","0.012614370860367","0.0809653833119784","0.34782654827951","ce_sha"
"b[load_std Stock:Chilko]","-0.323039405201304","-0.0641734759643334","-0.00483773562979885","0.0351898916720232","0.23148735062742","ce_sha"
"b[load_std Stock:E.Stuart]","-0.325150773957904","-0.0701301617036871","-0.00806679190673075","0.030755472944925","0.202265983993247","ce_sha"
"b[load_std Stock:Fennell]","-0.324499262298807","-0.0774427806691354","-0.00700752518762204","0.0333051524709091","0.233936252976403","ce_sha"
"b[load_std Stock:Gates]","-0.191408581736484","-0.0254866168315595","0.0122431636767784","0.091968678929489","0.37056400121413","ce_sha"
"b[load_std Stock:Harrison]","-0.311678567420783","-0.0658028867168997","-0.00443339090165685","0.0395638009134228","0.241392528696479","ce_sha"
"b[load_std Stock:L.Shuswap]","-0.133384644609161","-0.0087664672851814","0.0292671346678034","0.120398964269626","0.449396142433714","ce_sha"
"b[load_std Stock:L.Stuart]","-0.373892469697841","-0.0959337496529769","-0.0156204048819472","0.0192764074006012","0.170962228841885","ce_sha"
"b[load_std Stock:Nadina]","-0.319310390576683","-0.0755289136475782","-0.00761429688106806","0.0316249848443895","0.205199102155636","ce_sha"
"b[load_std Stock:Pitt]","-0.254131378026345","-0.0458297490731305","0.00127529722300074","0.0538047997261745","0.250767632647989","ce_sha"
"b[load_std Stock:Portage]","-0.246355643627908","-0.0397363924687016","0.00200976510862481","0.0563233389273718","0.270491992991733","ce_sha"
"b[load_std Stock:Quesnel]","-0.185732711395018","-0.0213092060334814","0.01302948610897","0.0838286189784201","0.358401021649969","ce_sha"
"b[load_std Stock:Raft]","-0.336702844669217","-0.0708176266935502","-0.00697655261029875","0.0352353037393444","0.229033538104145","ce_sha"
"b[load_std Stock:Scotch]","-0.253237649348722","-0.0491318010795997","8.21235139067982e-05","0.0485058974074525","0.257486630587127","ce_sha"
"b[load_std Stock:Seymour]","-0.308447297951133","-0.0696853571139176","-0.00657355057113853","0.0326581853791383","0.207571026766487","ce_sha"
"b[load_std Stock:Stellako]","-0.388926055147941","-0.108049353001275","-0.0212871337656086","0.0137202443507302","0.154400892927838","ce_sha"
"b[load_std Stock:Weaver]","-0.216857752616277","-0.0305808602954022","0.00776142953752689","0.0664531991950576","0.312606226810139","ce_sha"
"b[load_std Stock:Birkenhead]","-0.847483654931998","-0.420371531110658","-0.208607946077811","-0.033498658348","0.152461681442307","de_sal"
"b[load_std Stock:Bowron]","-0.399872411109933","-0.0818468953104046","0.0161970684188395","0.136108814073242","0.441913812586209","de_sal"
"b[load_std Stock:Chilko]","-0.323141136482949","-0.0526478061380258","0.045965092949215","0.189068817178803","0.552694253955004","de_sal"
"b[load_std Stock:E.Stuart]","-0.530130456788788","-0.165288683367653","-0.0358430697540031","0.0473896646296522","0.332672189391457","de_sal"
"b[load_std Stock:Fennell]","-0.284745572164473","-0.0233633421728225","0.0715195084336405","0.226677153150716","0.610112684312204","de_sal"
"b[load_std Stock:Gates]","-0.905277229771185","-0.441125604187772","-0.230548894580023","-0.05577479613705","0.127050438216773","de_sal"
"b[load_std Stock:Harrison]","-0.452225803320194","-0.125778451536625","-0.00547559839580518","0.108089045398337","0.434655635347639","de_sal"
"b[load_std Stock:L.Shuswap]","-0.398633384980462","-0.0998216674630059","0.00404196676519554","0.11406412881972","0.435641288960983","de_sal"
"b[load_std Stock:L.Stuart]","-0.376065743228453","-0.0910249772912559","0.00671175491954072","0.117308465093528","0.446570070657078","de_sal"
"b[load_std Stock:Nadina]","-0.233557333045005","-0.0105986402227441","0.0919929780638133","0.257176831440677","0.599805828008447","de_sal"
"b[load_std Stock:Pitt]","-0.909296324873661","-0.449174392480742","-0.23193023853802","-0.0571617090330533","0.101171962962913","de_sal"
"b[load_std Stock:Portage]","-0.160875815834666","0.0142262022044549","0.147366839691596","0.330657671072589","0.73045457756571","de_sal"
"b[load_std Stock:Quesnel]","-0.315080897320696","-0.0387219887242115","0.0541287623902193","0.196822502340761","0.581940835517648","de_sal"
"b[load_std Stock:Raft]","-0.354987517666219","-0.0708941406152381","0.0225272733726391","0.148806130038886","0.504643374850465","de_sal"
"b[load_std Stock:Scotch]","-0.387004066522424","-0.0855394630745226","0.00658397981562041","0.120101354307589","0.423218217541848","de_sal"
"b[load_std Stock:Seymour]","-0.267929290650629","-0.0322339900946779","0.0601232121212202","0.213324808669056","0.597689142338102","de_sal"
"b[load_std Stock:Stellako]","-0.220147028934667","-0.00142350576854297","0.10512652301762","0.275497012172455","0.667760067114475","de_sal"
"b[load_std Stock:Weaver]","-0.456275517044014","-0.134382711308414","-0.0138158092780948","0.0826754777311507","0.370830902725415","de_sal"
"b[load_std Stock:Birkenhead]","-0.58422515424739","-0.200706275021695","-0.0522435387987824","0.0244402122835696","0.245689404998556","fa_mar"
"b[load_std Stock:Bowron]","-0.3036139732055","-0.0427936220003697","0.0317161538533778","0.155800369842953","0.492825495040345","fa_mar"
"b[load_std Stock:Chilko]","-0.348695885227758","-0.0814143220571615","0.00641673368438217","0.107766079079472","0.437539123172941","fa_mar"
"b[load_std Stock:E.Stuart]","-0.310834664876506","-0.0584102438156952","0.0181622098874501","0.12975957688159","0.420429607541641","fa_mar"
"b[load_std Stock:Fennell]","-0.275354958049609","-0.0309685103998372","0.045215345561015","0.182829364675063","0.527884560546745","fa_mar"
"b[load_std Stock:Gates]","-0.645913027346614","-0.264591866981971","-0.103288055703706","-0.000911668840028506","0.185470559045229","fa_mar"
"b[load_std Stock:Harrison]","-0.626567204998374","-0.256769324288453","-0.0862797204945839","0.00214109255761641","0.215570915969149","fa_mar"
"b[load_std Stock:L.Shuswap]","-0.387507090107032","-0.0967945159969555","0.00081752396420723","0.0895822692758111","0.396804459651013","fa_mar"
"b[load_std Stock:L.Stuart]","-0.253466617340272","-0.0299269049310854","0.0464943101537169","0.186125456697941","0.516214102087471","fa_mar"
"b[load_std Stock:Nadina]","-0.238531209128362","-0.018976921570803","0.0583957235996334","0.20137237611024","0.550419884344196","fa_mar"
"b[load_std Stock:Pitt]","-0.960645969223316","-0.471056977765541","-0.229202477412826","-0.0549365936592321","0.0634735444881226","fa_mar"
"b[load_std Stock:Portage]","-0.197609939289449","-0.000295385252714058","0.0903379045923151","0.242078280358155","0.632771721858543","fa_mar"
"b[load_std Stock:Quesnel]","-0.269988816933521","-0.033280374078969","0.0448383123642596","0.172129463745105","0.536502547608988","fa_mar"
"b[load_std Stock:Raft]","-0.42503310043317","-0.113222019382107","-0.0103001293017185","0.0662454631580046","0.329972678862367","fa_mar"
"b[load_std Stock:Scotch]","-0.341985515832134","-0.065526886223621","0.015397305213959","0.110593336750513","0.399855687289365","fa_mar"
"b[load_std Stock:Seymour]","-0.220016821873657","-0.0122262299701304","0.0707213841826662","0.208495409160621","0.568097907497218","fa_mar"
"b[load_std Stock:Stellako]","-0.278368274559305","-0.0368500026113342","0.0390169634733373","0.158638255023189","0.49310953170086","fa_mar"
"b[load_std Stock:Weaver]","-0.385544253434595","-0.101016341986985","-0.00168032559170067","0.0802306773692491","0.367857922820827","fa_mar"
"b[load_std Stock:Birkenhead]","-0.222227886277728","-0.0412385497241186","-0.000516808204491828","0.0362728821274615","0.218593804473729","fl_psy"
"b[load_std Stock:Bowron]","-0.285902497079555","-0.0611039016883713","-0.00631270217669977","0.0208150073000838","0.168329787238965","fl_psy"
"b[load_std Stock:Chilko]","-0.250062232043042","-0.0499487230109379","-0.00279991733222739","0.0305436096169343","0.195209868195269","fl_psy"
"b[load_std Stock:E.Stuart]","-0.158337526554772","-0.0208704333404891","0.0065641131333184","0.0588195036942422","0.273460070166186","fl_psy"
"b[load_std Stock:Fennell]","-0.173514319717","-0.0232021870729002","0.00604038775255238","0.0583623779682962","0.286279506115382","fl_psy"
"b[load_std Stock:Gates]","-0.237249895717907","-0.0446454559675714","-0.00105926406119305","0.035052042615685","0.217215466987519","fl_psy"
"b[load_std Stock:Harrison]","-0.251427162425693","-0.050306678137982","-0.00268639200068485","0.0319203889931165","0.20830574217193","fl_psy"
"b[load_std Stock:L.Shuswap]","-0.248187961974111","-0.0439960058687308","-0.00147699688395419","0.032522607720145","0.197233818376039","fl_psy"
"b[load_std Stock:L.Stuart]","-0.153292318864819","-0.0210146985581834","0.00677876181331413","0.058589477459768","0.294308846955812","fl_psy"
"b[load_std Stock:Nadina]","-0.1771373036169","-0.0274809738203806","0.0043261707967176","0.0527965082151009","0.265007326432242","fl_psy"
"b[load_std Stock:Pitt]","-0.293092637184237","-0.0643542304015457","-0.0105994493621827","0.0149790788924881","0.146091526813255","fl_psy"
"b[load_std Stock:Portage]","-0.235142064399577","-0.043254885680296","-0.00103118012433562","0.0328181987813072","0.206617786006129","fl_psy"
"b[load_std Stock:Quesnel]","-0.246935928507714","-0.0491305716605296","-0.00407756241889916","0.0264656266522494","0.174141014826334","fl_psy"
"b[load_std Stock:Raft]","-0.247998894195814","-0.0491521691477779","-0.00449528010339878","0.0252833869916104","0.17886867664877","fl_psy"
"b[load_std Stock:Scotch]","-0.196152767108397","-0.0267233837449258","0.00253101646142642","0.045953499787274","0.230997427665198","fl_psy"
"b[load_std Stock:Seymour]","-0.187619159417093","-0.0302178804684345","0.00146222058666545","0.0466744092180854","0.238853116938921","fl_psy"
"b[load_std Stock:Stellako]","-0.216886207817581","-0.0364200508553537","0.000336871344386631","0.0365214643207223","0.218585917216003","fl_psy"
"b[load_std Stock:Weaver]","-0.170858536767532","-0.0263147301711181","0.0035526825145094","0.0497831408436124","0.250264453823662","fl_psy"
"b[load_std Stock:Birkenhead]","-0.604998718585354","-0.217834998384085","-0.0584754407393165","0.030018708480451","0.283245624809172","ic_hof"
"b[load_std Stock:Bowron]","-0.316234431190458","-0.0370699065785118","0.0484728211226915","0.190470297393868","0.552371077766453","ic_hof"
"b[load_std Stock:Chilko]","-0.380064063910463","-0.0918632325946147","0.0041934389466721","0.119929233297701","0.447466344561703","ic_hof"
"b[load_std Stock:E.Stuart]","-0.316385322603035","-0.0484933724174339","0.0361603806625785","0.159017642173416","0.50018799117713","ic_hof"
"b[load_std Stock:Fennell]","-0.250462823947149","-0.0147304878873762","0.0750964581492951","0.227642613810788","0.599744244365428","ic_hof"
"b[load_std Stock:Gates]","-0.695101357740176","-0.325901165549335","-0.13774624477087","-0.0108793964958855","0.187206259304067","ic_hof"
"b[load_std Stock:Harrison]","-0.719583839173147","-0.327019957043716","-0.139201975768051","-0.0120449753656006","0.16460414504084","ic_hof"
"b[load_std Stock:L.Shuswap]","-0.416505953022312","-0.115857193644349","-0.00634667862208908","0.0901848351837105","0.390843298626647","ic_hof"
"b[load_std Stock:L.Stuart]","-0.280460123241578","-0.0243785619046695","0.0606804271880004","0.210070948239425","0.579637764093866","ic_hof"
"b[load_std Stock:Nadina]","-0.267815231734488","-0.0263015020807279","0.0610575704612519","0.212232156145845","0.575438566323455","ic_hof"
"b[load_std Stock:Pitt]","-1.07372525859492","-0.54396824702996","-0.299673268663152","-0.0958585105803882","0.0506880647593607","ic_hof"
"b[load_std Stock:Portage]","-0.178573391841675","0.00569969689146341","0.122843252470914","0.303843768814277","0.694804658770723","ic_hof"
"b[load_std Stock:Quesnel]","-0.321118601413775","-0.0518180841988179","0.0400861870400471","0.174908128447981","0.493199173484191","ic_hof"
"b[load_std Stock:Raft]","-0.463552584162849","-0.125869565061235","-0.0107475601909127","0.0754269161155377","0.359947295582794","ic_hof"
"b[load_std Stock:Scotch]","-0.321307455552817","-0.0575306565242418","0.0228859331628308","0.14707809280912","0.479752837176669","ic_hof"
"b[load_std Stock:Seymour]","-0.217855675266458","-0.00103342313241469","0.105508832885651","0.274013240556784","0.666450892823363","ic_hof"
"b[load_std Stock:Stellako]","-0.28631825305562","-0.0282009171816061","0.0567689088502105","0.20330133879156","0.543187749575449","ic_hof"
"b[load_std Stock:Weaver]","-0.401916144249584","-0.0902450058056873","0.00962144555134492","0.113104704155076","0.429126800248537","ic_hof"
"b[load_std Stock:Birkenhead]","-0.235157543099421","-0.0330285468150532","0.0140198762401301","0.106820360886887","0.367790980438491","ic_mul"
"b[load_std Stock:Bowron]","-0.208542593305511","-0.0242155890784906","0.0202518303313382","0.114001525075384","0.417234852629357","ic_mul"
"b[load_std Stock:Chilko]","-0.310782356171015","-0.0736226545568696","-0.00172375422028958","0.0547976549361383","0.297978629679269","ic_mul"
"b[load_std Stock:E.Stuart]","-0.365189131287506","-0.0915068217026666","-0.011746445238095","0.0331930694865274","0.212776041894994","ic_mul"
"b[load_std Stock:Fennell]","-0.274790891970161","-0.0400993127752145","0.00986344079520565","0.0901769514669648","0.354413614298836","ic_mul"
"b[load_std Stock:Gates]","-0.517099120516392","-0.164674099639377","-0.0449727315891113","0.00658000988112626","0.153576039429675","ic_mul"
"b[load_std Stock:Harrison]","-0.575646109125594","-0.20265871127671","-0.0667302682607724","-0.000991317657850046","0.1235340142167","ic_mul"
"b[load_std Stock:L.Shuswap]","-0.253272949698745","-0.0440435790733864","0.00617550411387345","0.0813635183418567","0.352587378655064","ic_mul"
"b[load_std Stock:L.Stuart]","-0.28821797112375","-0.0515669631726637","0.00212302298843618","0.0682496997099094","0.323235747202134","ic_mul"
"b[load_std Stock:Nadina]","-0.410368336692316","-0.124157059459497","-0.0285584472347391","0.0170785154929838","0.186780076862653","ic_mul"
"b[load_std Stock:Pitt]","-0.369262720654713","-0.0923626095620855","-0.0133773489838663","0.0298270285771303","0.224093003848321","ic_mul"
"b[load_std Stock:Portage]","-0.132671371601033","-0.00324391805449993","0.0529970858613455","0.168404028141076","0.539414514726475","ic_mul"
"b[load_std Stock:Quesnel]","-0.134954040187098","-0.00331906301601072","0.0498977931291134","0.167948335313534","0.516349767155841","ic_mul"
"b[load_std Stock:Raft]","-0.197908124894791","-0.0178048968174977","0.0256399126642955","0.128121815470212","0.438297169271367","ic_mul"
"b[load_std Stock:Scotch]","-0.316244222285394","-0.0713367275258214","-0.00345387983052487","0.0471152731535497","0.247716742788838","ic_mul"
"b[load_std Stock:Seymour]","-0.22749419751712","-0.0309665920770418","0.0146973067704243","0.0946253680492328","0.35058398650463","ic_mul"
"b[load_std Stock:Stellako]","-0.334310015018001","-0.0800269950756862","-0.00839325043606378","0.037678747586529","0.232411036636674","ic_mul"
"b[load_std Stock:Weaver]","-0.268284877603585","-0.0542272064929796","0.00180574453263646","0.0703780017879237","0.319125162709762","ic_mul"
"b[load_std Stock:Birkenhead]","-0.369709741199907","-0.0882083561322406","-0.0109404518030928","0.0315559058169355","0.25107145012409","ku_thy"
"b[load_std Stock:Bowron]","-0.217832896986733","-0.0265813108505874","0.0134217310765761","0.0951465753771663","0.381324991761281","ku_thy"
"b[load_std Stock:Chilko]","-0.257823701238343","-0.0443426564241295","0.0048134012016654","0.0755427662788619","0.347203368327598","ku_thy"
"b[load_std Stock:E.Stuart]","-0.232417863149262","-0.0341373732013235","0.00868923217505987","0.0779725539829758","0.340722196772242","ku_thy"
"b[load_std Stock:Fennell]","-0.278584657660178","-0.0504618131891474","0.00141428035205066","0.0657287232977375","0.318618251115654","ku_thy"
"b[load_std Stock:Gates]","-0.407811041184038","-0.0966211096950974","-0.01534033385966","0.0244201124826175","0.223206038676408","ku_thy"
"b[load_std Stock:Harrison]","-0.412845350291328","-0.110668826512033","-0.0192816069926916","0.0203697505119696","0.192277644549976","ku_thy"
"b[load_std Stock:L.Shuswap]","-0.31717071550832","-0.0696792358797458","-0.00478879259461514","0.0415619175858811","0.268462891651788","ku_thy"
"b[load_std Stock:L.Stuart]","-0.207765761651625","-0.0238486289222901","0.016626950779443","0.095779589234028","0.374365385752078","ku_thy"
"b[load_std Stock:Nadina]","-0.172235227374025","-0.0189638590352801","0.0199494875191484","0.112546544632321","0.414611153185317","ku_thy"
"b[load_std Stock:Pitt]","-0.630164545763998","-0.198457676294098","-0.0579730152283878","-0.000469338604815382","0.09876810692744","ku_thy"
"b[load_std Stock:Portage]","-0.215829583113703","-0.0262228159856409","0.0110473232246769","0.0923060139833651","0.377877127452303","ku_thy"
"b[load_std Stock:Quesnel]","-0.192597918484687","-0.0236253925769274","0.0157506848470253","0.0978211641093713","0.405056525968978","ku_thy"
"b[load_std Stock:Raft]","-0.321659105059368","-0.0701073242296573","-0.00594153995776162","0.036878595444985","0.24439192617014","ku_thy"
"b[load_std Stock:Scotch]","-0.289066866674849","-0.0594730481919081","-0.00127763513531083","0.048464149203566","0.267306186987172","ku_thy"
"b[load_std Stock:Seymour]","-0.207030845397148","-0.0275505308409659","0.0115461074352358","0.0903691689298328","0.388727632379289","ku_thy"
